jour,mois,annee,stage,nom_pcs,categorie,fichier_gpx,route_url,road_km,cycleway_km,street_km,unknown_km,state_road_km,off-grid_(unknown)_km,path_km,singletrack_km,asphalt_km,paved_km,cobblestones_km,unpaved_km,compacted_gravel_km,access_road_km,alpine_km,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,loc_last_col_cat4,loc_last_col_cat3,loc_last_col_cat2,loc_last_col_cat1,loc_last_col_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,type_course,niveau_uci,is_stage_race,cluster,cluster_label
3,2,2024,result,nc-ecuador,NC,2024 National Road Championships - Ecuador.gpx,https://www.komoot.com/tour/2951833010,102.0,6.45,36.6,13.3,21.0,13.9,0.0,0.0,125.0,36.9,4.53,0.0,0.0,0.0,0.0,180.38,1344.0,1345.0,2816.0,2755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-0.8,-0.84,86.0,autre,0,0,1.0,sprint_pave
3,2,2024,stage_5,alula-tour,2.1,2024 AlUla Tour Stage 5.gpx,https://www.komoot.com/tour/2951619019,58.5,0.0,6.47,0.45,85.4,0.45,0.0,0.0,140.0,10.7,0.0,0.0,0.0,0.0,0.0,150.73,1329.0,859.0,1228.0,572.0,3.0,1.0,1.0,1.0,0.0,0.961,0.961,0.961,0.961,0.0,-1.9,-1.27,-1.2,507.0,sprint,2,1,5.0,accidente_long
4,2,2024,stage_5,etoile-de-besseges,2.1,2024 Etoile de Besseges - Tour du Gard Stage 5.gpx,https://www.komoot.com/tour/2951694243,9.87,0.379,0.335,0.0,0.108,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,10.62,171.0,10.0,290.0,121.0,1.0,1.0,0.0,0.0,0.0,0.9965,0.9965,0.0,0.0,0.0,6.9,5.33,3.34,169.0,sprint,2,1,2.0,court_plat
4,2,2024,stage_5,vuelta-a-la-comunidad-valenciana,2.Pro,2024 Volta a la Comunitat Valenciana Stage 5.gpx,https://www.komoot.com/tour/2961888491,75.7,10.9,5.52,0.174,0.0,0.174,0.247,0.0,82.6,9.42,0.327,0.0,0.0,0.0,0.0,92.77,1075.0,1160.0,592.0,0.0,2.0,2.0,2.0,0.0,0.0,0.5438,0.5438,0.5438,0.0,0.0,0.1,0.0,0.0,1.0,accidentee,3,1,2.0,court_plat
4,2,2024,result,nc-south-africa,NC,2024 National Road Championships - South Africa.gpx,https://www.komoot.com/tour/2951835291,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,5.45,0.0,0.0,0.0,183.93,1683.0,1683.0,1901.0,1465.0,8.0,1.0,1.0,0.0,0.0,0.7328,0.7328,0.7328,0.0,0.0,0.4,0.27,0.36,74.0,autre,0,0,5.0,accidente_long
6,2,2024,stage_1,colombia-21,2.1,2024 Tour Colombia Stage 1.gpx,https://www.komoot.com/tour/2960802542,22.9,0.0,0.0,0.0,133.0,0.0,0.0,0.0,88.3,67.5,0.0,0.0,0.0,0.0,0.0,155.71,960.0,972.0,2516.0,2472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.07,0.22,91.0,sprint,2,1,2.0,court_plat
7,2,2024,stage_2,colombia-21,2.1,2024 Tour Colombia Stage 2.gpx,https://www.komoot.com/tour/2960805039,0.0,0.0,2.59,0.0,166.0,0.0,0.0,0.0,164.0,4.33,0.0,0.0,0.0,0.0,0.0,168.27,2305.0,2051.0,2947.0,2487.0,5.0,5.0,1.0,0.0,0.0,0.9996,0.9996,0.2451,0.0,0.0,2.0,0.97,2.0,261.0,accidentee,2,1,5.0,accidente_long
8,2,2024,stage_1,tour-of-antalya,2.1,2024 Tour of Antalya Stage 1.gpx,https://www.komoot.com/tour/2961076207,74.7,1.3,4.81,5.14,52.5,0.291,0.876,0.0,128.0,1.67,0.0,0.0,0.0,0.861,0.0,134.85,443.0,419.0,65.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-0.3,-0.18,46.0,sprint,2,1,2.0,court_plat
8,2,2024,result,nc-new-zealand-itt,NC,2024 National Road Championships - New Zealand - ITT.gpx,https://www.komoot.com/tour/2951833755,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3,0.0,0.0,0.0,0.0,0.0,37.42,462.0,462.0,240.0,103.0,3.0,0.0,0.0,0.0,0.0,0.925,0.0,0.0,0.0,0.0,-1.2,-2.0,0.66,205.0,autre,0,0,2.0,court_plat
8,2,2024,stage_3,colombia-21,2.1,2024 Tour Colombia Stage 3.gpx,https://www.komoot.com/tour/2960807034,44.1,0.0,14.2,0.0,84.3,0.0,0.0,0.0,134.0,8.64,0.0,0.0,0.0,0.0,0.0,142.54,1694.0,1695.0,2749.0,2674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-1.67,-0.48,79.0,sprint,2,1,2.0,court_plat
9,2,2024,result,muscat-classic,1.1,2024 Muscat Classic.gpx,https://www.komoot.com/tour/2951830786,83.0,0.0,0.328,4.29,77.5,13.7,0.0,0.0,133.0,27.3,0.0,0.0,0.0,0.0,0.0,174.05,1965.0,1951.0,376.0,2.0,7.0,5.0,1.0,0.0,0.0,0.9764,0.9764,0.4578,0.0,0.0,-0.1,-4.17,-2.48,267.0,sprint,2,0,5.0,accidente_long
9,2,2024,stage_1,tour-cycliste-international-la-provence,2.1,2024 Tour de la Provence Stage 1.gpx,https://www.komoot.com/tour/2961010584,138.0,8.42,0.707,0.595,9.86,0.464,0.113,0.138,156.0,0.929,0.127,0.165,0.113,0.0,0.0,157.94,1440.0,1553.0,436.0,-3.0,3.0,3.0,1.0,0.0,0.0,0.613,0.613,0.3072,0.0,0.0,-0.2,-0.57,-1.32,50.0,sprint,2,1,5.0,accidente_long
9,2,2024,stage_2,tour-of-antalya,2.1,2024 Tour of Antalya Stage 2.gpx,https://www.komoot.com/tour/2961078209,81.0,0.0,0.654,1.12,56.9,0.741,0.329,0.0,138.0,0.478,0.0,0.0,0.0,0.0,0.0,140.34,2415.0,2385.0,1286.0,0.0,2.0,1.0,1.0,1.0,1.0,0.6295,0.6295,0.6295,0.6295,0.6295,-0.6,0.03,-0.22,73.0,accidentee,2,1,5.0,accidente_long
9,2,2024,stage_4,colombia-21,2.1,2024 Tour Colombia Stage 4.gpx,https://www.komoot.com/tour/2960808849,9.81,0.57,1.21,0.0,170.0,0.0,0.0,0.0,180.0,1.78,0.0,0.0,0.0,0.0,0.0,181.58,2033.0,1953.0,2955.0,2497.0,5.0,4.0,1.0,0.0,0.0,0.6539,0.6539,0.2809,0.0,0.0,-1.2,-0.9,0.04,87.0,accidentee,2,1,5.0,accidente_long
10,2,2024,stage_1,tour-of-oman,2.Pro,2024 Tour of Oman Stage 1.gpx,https://www.komoot.com/tour/2961518273,73.4,0.0,0.879,22.0,85.5,21.6,0.0,0.0,155.0,3.92,0.0,0.0,0.0,0.0,0.0,180.67,907.0,1276.0,738.0,14.0,2.0,2.0,1.0,0.0,0.0,0.4926,0.4926,0.4926,0.0,0.0,3.0,0.93,0.26,48.0,sprint,3,1,5.0,accidente_long
10,2,2024,result,nc-new-zealand,NC,2024 National Road Championships - New Zealand.gpx,https://www.komoot.com/tour/2951834231,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,122.34,920.0,920.0,191.0,34.0,5.0,0.0,0.0,0.0,0.0,0.9892,0.0,0.0,0.0,0.0,-1.1,0.57,0.82,183.0,autre,0,0,2.0,court_plat
10,2,2024,result,vuelta-ciclista-a-la-region-de-murcia,1.1,2024 Vuelta Ciclista a la Region de Murcia Costa Calida.gpx,https://www.komoot.com/tour/2962360991,87.5,1.43,11.6,19.5,81.2,19.8,0.491,0.722,164.0,16.3,1.12,1.0,0.0,0.0,0.0,201.75,2454.0,2602.0,1200.0,32.0,6.0,2.0,2.0,1.0,1.0,0.927,0.927,0.927,0.3746,0.3746,0.0,0.03,0.02,9.0,accidentee,2,0,5.0,accidente_long
10,2,2024,result,figueira-champions-classic,1.Pro,2024 Figueira Champions Classic.gpx,https://www.komoot.com/tour/2951696444,153.0,3.27,24.8,0.798,8.72,0.798,0.0,0.0,164.0,25.1,0.0,0.0,0.0,0.0,0.0,190.12,2246.0,2237.0,215.0,0.0,10.0,3.0,0.0,0.0,0.0,0.9639,0.8946,0.0,0.0,0.0,0.5,0.17,-0.96,15.0,accidentee,3,0,5.0,accidente_long
10,2,2024,stage_3,tour-of-antalya,2.1,2024 Tour of Antalya Stage 3.gpx,https://www.komoot.com/tour/2961079536,77.2,1.13,0.172,0.488,54.4,0.488,0.0,0.0,132.0,0.0,1.28,0.0,0.0,0.0,0.0,133.15,3040.0,2365.0,720.0,2.0,6.0,6.0,5.0,1.0,0.0,0.9992,0.9992,0.9992,0.9992,0.0,13.0,10.67,9.88,516.0,montagne,2,1,0.0,montagne
10,2,2024,stage_2,tour-cycliste-international-la-provence,2.1,2024 Tour de la Provence Stage 2.gpx,https://www.komoot.com/tour/2961011966,148.0,1.04,1.14,0.169,15.3,0.0,0.842,0.0,165.0,0.0,0.0,0.652,0.0,0.0,0.0,166.35,2411.0,2447.0,863.0,329.0,8.0,3.0,2.0,0.0,0.0,0.9146,0.8364,0.8364,0.0,0.0,3.9,0.23,0.16,93.0,accidentee,2,1,5.0,accidente_long
10,2,2024,stage_5,colombia-21,2.1,2024 Tour Colombia Stage 5.gpx,https://www.komoot.com/tour/2960811923,0.0,0.0,0.222,0.245,138.0,0.245,0.0,0.0,138.0,0.153,0.0,0.0,0.0,0.0,0.0,138.23,3409.0,3120.0,2842.0,686.0,5.0,3.0,1.0,1.0,1.0,0.9996,0.9996,0.9996,0.9996,0.9996,6.8,6.77,6.28,610.0,montagne,2,1,0.0,montagne
11,2,2024,stage_3,tour-cycliste-international-la-provence,2.1,2024 Tour de la Provence Stage 3.gpx,https://www.komoot.com/tour/2961013608,152.0,3.25,2.73,0.0,24.0,0.0,0.862,0.0,182.0,0.37,0.0,0.862,0.0,0.0,0.0,182.85,570.0,591.0,188.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.3335,0.3335,0.0,0.0,0.0,0.9,-0.1,0.02,34.0,sprint,2,1,2.0,court_plat
11,2,2024,stage_2,tour-of-oman,2.Pro,2024 Tour of Oman Stage 2.gpx,https://www.komoot.com/tour/2961520072,80.4,0.0,0.484,0.951,87.3,1.44,0.0,0.0,168.0,0.484,0.0,0.0,0.0,0.0,0.0,169.58,2098.0,1896.0,321.0,2.0,8.0,4.0,0.0,0.0,0.0,0.9996,0.9996,0.0,0.0,0.0,6.4,6.33,4.3,264.0,accidentee,3,1,5.0,accidente_long
11,2,2024,stage_4,tour-of-antalya,2.1,2024 Tour of Antalya Stage 4.gpx,https://www.komoot.com/tour/2961081422,61.8,0.0,0.316,0.0,122.0,0.0,0.0,0.0,184.0,0.316,0.0,0.0,0.0,0.0,0.0,183.7,2059.0,2050.0,1001.0,26.0,5.0,3.0,1.0,1.0,1.0,0.7973,0.7973,0.6318,0.6318,0.6318,-0.6,0.03,-0.24,21.0,accidentee,2,1,5.0,accidente_long
11,2,2024,result,clasica-de-almeria,1.Pro,2024 Clasica de Almeria.gpx,https://www.komoot.com/tour/2951653938,153.0,0.0,2.53,20.8,12.8,20.8,0.67,0.0,158.0,8.48,0.0,2.42,0.0,0.0,0.0,190.01,1687.0,1729.0,528.0,-1.0,3.0,2.0,2.0,0.0,0.0,0.7554,0.542,0.542,0.0,0.0,0.3,-0.1,0.0,12.0,accidentee,3,0,5.0,accidente_long
11,2,2024,stage_6,colombia-21,2.1,2024 Tour Colombia Stage 6.gpx,https://www.komoot.com/tour/2960813779,36.9,0.0,0.0,0.0,102.0,0.0,0.0,0.0,137.0,1.92,0.0,0.0,0.0,0.0,0.0,138.89,1949.0,1921.0,3014.0,2547.0,5.0,4.0,1.0,0.0,0.0,0.8623,0.8623,0.8623,0.0,0.0,-0.1,0.33,0.14,22.0,sprint,2,1,5.0,accidente_long
12,2,2024,result,clasica-jaen-paraiso-interior,1.1,2024 Clasica Jaen.gpx,https://www.komoot.com/tour/2951652641,99.8,0.152,7.77,0.469,30.4,0.469,19.8,0.0,134.0,4.88,1.43,17.2,0.653,0.0,0.0,158.32,2509.0,2397.0,794.0,255.0,8.0,6.0,4.0,0.0,0.0,0.9224,0.9224,0.9224,0.0,0.0,1.5,1.73,0.98,84.0,accidentee,2,0,4.0,semi_montagne_pave
12,2,2024,stage_3,tour-of-oman,2.Pro,2024 Tour of Oman Stage 3.gpx,https://www.komoot.com/tour/2961521535,1.65,0.0,0.0,42.4,22.0,52.4,0.427,0.0,23.6,0.0,0.0,0.427,0.0,0.0,0.0,76.28,557.0,458.0,149.0,4.0,2.0,0.0,0.0,0.0,0.0,0.9984,0.0,0.0,0.0,0.0,3.4,1.87,1.34,204.0,sprint,3,1,2.0,court_plat
13,2,2024,stage_4,tour-of-oman,2.Pro,2024 Tour of Oman Stage 4.gpx,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,sprint,3,1,,
14,2,2024,stage_1,volta-ao-algarve,2.Pro,2024 Volta ao Algarve em Bicicleta Stage 1.gpx,https://www.komoot.com/tour/2961896475,81.9,0.0,1.83,0.0,117.0,0.0,0.0,0.0,198.0,2.59,0.676,0.0,0.0,0.0,0.0,200.97,2174.0,2181.0,484.0,2.0,6.0,2.0,1.0,0.0,0.0,0.7835,0.5844,0.5844,0.0,0.0,0.0,-0.4,-0.14,33.0,accidentee,3,1,5.0,accidente_long
14,2,2024,stage_5,tour-of-oman,2.Pro,2024 Tour of Oman Stage 5.gpx,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,sprint,3,1,,
15,2,2024,stage_2,volta-ao-algarve,2.Pro,2024 Volta ao Algarve em Bicicleta Stage 2.gpx,https://www.komoot.com/tour/2962325829,77.6,0.0,0.139,0.205,93.8,0.432,0.0,0.0,170.0,1.22,0.0,0.0,0.0,0.0,0.0,172.0,3137.0,2274.0,888.0,15.0,7.0,4.0,2.0,1.0,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,6.7,6.13,6.0,362.0,montagne,3,1,0.0,montagne
16,2,2024,stage_3,volta-ao-algarve,2.Pro,2024 Volta ao Algarve em Bicicleta Stage 3.gpx,https://www.komoot.com/tour/2962327011,137.0,2.83,1.18,0.0,51.0,0.0,0.0,0.0,174.0,16.5,1.4,0.0,0.0,0.0,0.0,192.22,2569.0,2562.0,416.0,1.0,5.0,4.0,1.0,0.0,0.0,0.8158,0.8158,0.6148,0.0,0.0,0.4,0.13,-0.4,30.0,accidentee,3,1,5.0,accidente_long
16,2,2024,stage_3,ruta-del-sol,2.Pro,2024 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 3.gpx,https://www.komoot.com/tour/2962361711,3.41,0.0,0.347,0.421,0.915,0.421,0.0,0.0,4.33,0.347,0.0,0.0,0.0,0.0,0.0,5.0,186.0,14.0,664.0,492.0,1.0,1.0,0.0,0.0,0.0,0.9902,0.9902,0.0,0.0,0.0,3.9,2.07,3.44,181.0,sprint,3,1,2.0,court_plat
16,2,2024,result,classic-var,1.1,2024 Classic Var.gpx,https://www.komoot.com/tour/2951657810,100.0,6.21,1.04,0.0,75.4,0.0,0.0,0.0,181.0,1.94,0.0,0.0,0.0,0.0,0.0,183.46,1990.0,1501.0,499.0,0.0,5.0,4.0,2.0,0.0,0.0,0.9998,0.9998,0.9998,0.0,0.0,9.3,8.8,8.68,400.0,arrivee_en_cote,2,0,5.0,accidente_long
17,2,2024,stage_1,tour-des-alpes-maritimes,2.1,2024 Tour des Alpes-Maritimes Stage 1.gpx,https://www.komoot.com/tour/2961015949,143.0,18.0,1.74,0.0,1.78,0.0,0.0,0.0,164.0,1.39,0.0,0.0,0.0,0.0,0.0,165.57,2652.0,3001.0,529.0,58.0,13.0,6.0,1.0,0.0,0.0,0.9423,0.9423,0.3674,0.0,0.0,2.0,-1.43,-0.9,38.0,accidentee,2,1,5.0,accidente_long
17,2,2024,stage_4,volta-ao-algarve,2.Pro,2024 Volta ao Algarve em Bicicleta Stage 4.gpx,https://www.komoot.com/tour/2962327849,19.5,0.0,1.68,1.02,0.0,0.631,0.457,0.0,18.6,2.69,0.0,0.0,0.0,0.0,0.0,22.28,313.0,280.0,108.0,2.0,1.0,0.0,0.0,0.0,0.0,0.2461,0.0,0.0,0.0,0.0,1.0,1.33,-0.12,78.0,sprint,3,1,2.0,court_plat
18,2,2024,stage_5,volta-ao-algarve,2.Pro,2024 Volta ao Algarve em Bicicleta Stage 5.gpx,https://www.komoot.com/tour/2962329241,83.4,0.001,0.246,0.165,81.0,0.165,0.0,0.0,162.0,3.32,0.0,0.0,0.0,0.0,0.0,165.62,2962.0,2474.0,575.0,14.0,10.0,5.0,2.0,0.0,0.0,0.9998,0.9998,0.9998,0.0,0.0,7.6,7.8,4.48,297.0,arrivee_en_cote,3,1,5.0,accidente_long
18,2,2024,stage_2,tour-des-alpes-maritimes,2.1,2024 Tour des Alpes-Maritimes Stage 2.gpx,https://www.komoot.com/tour/2961018388,110.0,17.0,2.48,0.186,1.89,0.186,0.0,0.0,131.0,0.478,0.0,0.0,0.0,0.0,0.0,131.57,2436.0,2217.0,692.0,32.0,7.0,5.0,3.0,0.0,0.0,0.9858,0.9858,0.7727,0.0,0.0,0.2,-0.17,1.6,235.0,accidentee,2,1,5.0,accidente_long
18,2,2024,stage_1,tour-of-rwanda,2.1,2024 Tour du Rwanda Stage 1.gpx,https://www.komoot.com/tour/2961063155,2.52,1.21,0.351,0.463,13.2,0.386,0.0,0.0,10.2,6.98,0.0,0.0,0.0,0.0,0.0,17.62,192.0,214.0,1523.0,1384.0,1.0,0.0,0.0,0.0,0.0,0.9946,0.0,0.0,0.0,0.0,3.9,3.67,1.78,164.0,sprint,2,1,2.0,court_plat
19,2,2024,stage_1,uae-tour,2.UWT,2024 UAE Tour Stage 1.gpx,https://www.komoot.com/tour/2961658248,29.1,0.0,0.0,3.54,84.5,8.55,0.243,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,122.35,210.0,217.0,92.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5081,0.0,0.0,0.0,0.0,-0.3,-0.13,-0.1,17.0,sprint,4,1,2.0,court_plat
19,2,2024,stage_2,tour-of-rwanda,2.1,2024 Tour du Rwanda Stage 2.gpx,https://www.komoot.com/tour/2961064602,20.3,0.0,0.216,0.0,110.0,0.0,0.0,0.0,21.3,82.8,0.0,26.5,0.0,0.0,0.0,130.6,2165.0,2149.0,1922.0,1574.0,7.0,2.0,1.0,0.0,0.0,0.9717,0.9717,0.9717,0.0,0.0,-1.0,-0.83,-0.68,209.0,accidentee,2,1,4.0,semi_montagne_pave
20,2,2024,stage_2,uae-tour,2.UWT,2024 UAE Tour Stage 2.gpx,https://www.komoot.com/tour/2961659716,97.9,0.0,2.05,13.7,0.253,12.2,1.63,0.0,95.7,4.63,0.0,0.0,0.0,0.0,0.0,113.47,311.0,197.0,126.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9511,0.0,0.0,0.0,0.0,0.0,0.07,-0.1,55.0,sprint,4,1,2.0,court_plat
20,2,2024,stage_3,tour-of-rwanda,2.1,2024 Tour du Rwanda Stage 3.gpx,https://www.komoot.com/tour/2961065806,0.777,0.0,0.0,0.0,140.0,0.273,0.0,0.0,108.0,31.7,0.0,0.777,0.0,0.0,0.0,140.8,3385.0,3434.0,2582.0,1532.0,7.0,3.0,2.0,1.0,1.0,0.9227,0.9227,0.9227,0.3465,0.3465,-4.0,-1.87,-3.88,43.0,montagne,2,1,5.0,accidente_long
21,2,2024,stage_3,uae-tour,2.UWT,2024 UAE Tour Stage 3.gpx,https://www.komoot.com/tour/2961661170,18.8,0.0,0.0,0.142,109.0,0.462,0.0,0.0,125.0,2.03,0.0,0.0,0.0,0.0,0.0,127.83,1165.0,426.0,1031.0,164.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9995,0.9995,0.9995,0.9995,2.5,3.9,5.8,338.0,sprint,4,1,0.0,montagne
21,2,2024,stage_4,tour-of-rwanda,2.1,2024 Tour du Rwanda Stage 4.gpx,https://www.komoot.com/tour/2961067094,14.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,92.5,0.0,0.0,0.485,0.0,0.0,0.0,93.04,2231.0,2245.0,2227.0,1468.0,4.0,3.0,2.0,1.0,0.0,0.9089,0.6479,0.6479,0.6479,0.0,-0.2,-1.5,-0.06,106.0,accidentee,2,1,5.0,accidente_long
22,2,2024,stage_1,gran-camino,2.1,2024 O Gran Camino - The Historical Route Stage 1.gpx,https://www.komoot.com/tour/2951839642,8.62,3.77,2.01,0.0,0.0,0.0,0.721,0.0,11.1,1.53,2.43,0.0,0.0,0.0,0.0,14.98,151.0,132.0,89.0,6.0,1.0,0.0,0.0,0.0,0.0,0.4522,0.0,0.0,0.0,0.0,2.3,1.23,0.58,40.0,sprint,2,1,2.0,court_plat
22,2,2024,stage_4,uae-tour,2.UWT,2024 UAE Tour Stage 4.gpx,https://www.komoot.com/tour/2963131923,47.9,0.0,0.732,29.7,25.2,29.0,3.16,0.0,72.1,4.35,0.0,0.0,0.0,0.0,0.0,104.89,99.0,100.0,12.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.02,4.0,sprint,4,1,2.0,court_plat
22,2,2024,stage_5,tour-of-rwanda,2.1,2024 Tour du Rwanda Stage 5.gpx,https://www.komoot.com/tour/2961068337,0.883,0.0,1.11,0.0,11.1,0.0,0.0,0.0,9.13,0.0,0.0,3.99,0.0,0.0,0.0,13.15,492.0,4.0,2314.0,1823.0,1.0,1.0,1.0,0.0,0.0,0.9851,0.9851,0.9851,0.0,0.0,6.3,4.1,4.2,492.0,arrivee_en_cote,2,1,2.0,court_plat
23,2,2024,stage_2,gran-camino,2.1,2024 O Gran Camino - The Historical Route Stage 2.gpx,https://www.komoot.com/tour/2951840131,101.0,0.0,1.22,0.322,49.1,0.322,0.0,0.0,149.0,1.57,0.286,0.0,0.0,0.0,0.0,151.33,2759.0,2855.0,781.0,209.0,8.0,5.0,3.0,0.0,0.0,0.9799,0.9799,0.9799,0.0,0.0,-0.6,-1.37,1.7,181.0,accidentee,2,1,5.0,accidente_long
23,2,2024,stage_5,uae-tour,2.UWT,2024 UAE Tour Stage 5.gpx,https://www.komoot.com/tour/2961676961,16.2,0.0,4.02,101.0,62.4,100.0,2.23,0.0,74.5,7.8,0.0,1.27,0.0,0.0,0.0,182.53,1020.0,1042.0,291.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2693,0.2693,0.0,0.0,0.0,0.0,0.03,0.02,14.0,sprint,4,1,3.0,accidente_altitude
23,2,2024,stage_6,tour-of-rwanda,2.1,2024 Tour du Rwanda Stage 6.gpx,https://www.komoot.com/tour/2961069769,6.95,0.0,0.136,0.276,86.1,0.377,0.265,0.0,2.96,90.3,0.0,0.0,0.0,0.0,0.0,93.37,1887.0,1795.0,2170.0,1367.0,3.0,3.0,3.0,0.0,0.0,0.9995,0.9995,0.9995,0.0,0.0,11.0,7.07,6.26,395.0,arrivee_en_cote,2,1,0.0,montagne
24,2,2024,result,faun-ardeche-classic,1.Pro,2024 Faun-Ardeche Classic.gpx,https://www.komoot.com/tour/2951695617,122.0,13.3,0.0,0.0,33.7,0.433,0.0,0.0,162.0,7.41,0.0,0.0,0.0,0.0,0.0,170.68,3080.0,3116.0,685.0,106.0,8.0,7.0,3.0,0.0,0.0,0.9582,0.9582,0.8693,0.0,0.0,-0.1,0.07,-3.06,7.0,montagne,3,0,5.0,accidente_long
24,2,2024,stage_3,gran-camino,2.1,2024 O Gran Camino - The Historical Route Stage 3.gpx,https://www.komoot.com/tour/2951840719,125.0,0.0,0.873,0.0,48.0,0.0,0.0,0.0,173.0,0.225,0.0,0.0,0.0,0.0,0.0,173.42,2318.0,2834.0,955.0,75.0,5.0,5.0,2.0,0.0,0.0,0.8574,0.8574,0.6134,0.0,0.0,1.5,-1.23,-0.22,65.0,accidentee,2,1,5.0,accidente_long
24,2,2024,stage_6,uae-tour,2.UWT,2024 UAE Tour Stage 6.gpx,https://www.komoot.com/tour/2963133311,73.0,0.0,0.674,37.7,25.2,37.1,3.16,0.0,97.1,4.35,0.0,0.0,0.0,0.0,0.0,138.04,107.0,108.0,12.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.02,4.0,sprint,4,1,2.0,court_plat
24,2,2024,result,omloop-het-nieuwsblad,1.UWT,2024 Omloop Nieuwsblad.gpx,https://www.komoot.com/tour/2951847964,59.1,75.8,45.2,0.399,2.4,0.187,0.174,0.0,108.0,74.8,19.4,0.0,0.0,0.186,0.0,202.0,1598.0,1596.0,106.0,6.0,4.0,0.0,0.0,0.0,0.0,0.9299,0.0,0.0,0.0,0.0,-0.1,-1.03,-0.5,83.0,pavees,4,0,1.0,sprint_pave
24,2,2024,stage_7,tour-of-rwanda,2.1,2024 Tour du Rwanda Stage 7.gpx,https://www.komoot.com/tour/2961071062,5.54,0.0,1.13,1.58,153.0,1.77,0.168,0.514,77.7,82.0,0.0,0.734,0.0,0.0,0.0,162.62,1804.0,2321.0,2098.0,1343.0,6.0,2.0,0.0,0.0,0.0,0.9996,0.8835,0.0,0.0,0.0,2.5,3.63,2.26,270.0,sprint,2,1,5.0,accidente_long
25,2,2024,result,kuurne-brussel-kuurne,1.Pro,2024 Kuurne - Brussel - Kuurne.gpx,https://www.komoot.com/tour/2951799291,81.3,55.8,35.5,0.583,14.9,0.423,0.0,0.0,131.0,61.1,3.77,0.0,0.0,0.0,0.0,196.34,1793.0,1792.0,162.0,8.0,7.0,0.0,0.0,0.0,0.0,0.6658,0.0,0.0,0.0,0.0,-0.2,0.07,0.12,29.0,sprint,3,0,1.0,sprint_pave
25,2,2024,result,alanya-cup,1.2,2024 Tour of Alanya.gpx,https://www.komoot.com/tour/2961074803,18.7,0.0,3.83,1.92,77.1,0.182,2.93,0.0,96.0,3.49,0.828,0.0,0.0,0.0,0.0,102.69,1104.0,808.0,308.0,0.0,2.0,1.0,0.0,0.0,0.0,0.9992,0.9992,0.0,0.0,0.0,7.5,7.43,5.56,338.0,sprint,1,0,2.0,court_plat
25,2,2024,result,la-drome-classic,1.Pro,2024 Faun Drome Classic.gpx,https://www.komoot.com/tour/2951694864,148.0,5.76,9.3,2.06,25.3,2.06,0.0,0.0,165.0,24.0,0.0,0.0,0.0,0.0,0.0,190.08,2309.0,2313.0,513.0,112.0,7.0,3.0,1.0,0.0,0.0,0.8897,0.8377,0.7572,0.0,0.0,5.8,2.13,1.06,78.0,arrivee_en_cote,3,0,5.0,accidente_long
25,2,2024,stage_4,gran-camino,2.1,2024 O Gran Camino - The Historical Route Stage 4.gpx,https://www.komoot.com/tour/2951841263,85.9,0.0,1.68,0.812,41.7,1.09,0.0,0.0,120.0,9.27,0.0,0.0,0.0,0.0,0.0,130.53,2565.0,2005.0,609.0,1.0,6.0,3.0,3.0,0.0,0.0,0.9998,0.9998,0.9998,0.0,0.0,8.4,9.03,8.62,335.0,arrivee_en_cote,2,1,5.0,accidente_long
