nom_pcs,annee,stage,classification,max_pts
okolo-jiznich-cech,2022,stage_3,2.2,5.0
settimana-internazionale-coppi-e-bartali,2022,stage_4,2.1,20.0
gp-quebec,2022,result,1.UWT,225.0
vuelta-al-tachira,2022,stage_1,2.2,5.0
gp-cycliste-de-gemenc,2022,stage_2,2.2,5.0
trofeo-citta-di-brescia,2022,result,1.2,15.0
gp-herning,2022,result,1.2,15.0
tour-of-magnificent-qinghai,2022,stage_6,2.2,5.0
tour-de-la-mirabelle,2022,stage_2,2.2,5.0
bretagne-classic,2022,result,1.UWT,225.0
gp-int-torres-vedras,2022,stage_4,2.2,5.0
gp-adria-mobil,2022,result,1.2,15.0
ruta-del-sol,2022,stage_4,2.Pro,30.0
zlm-tour,2022,stage_5,2.Pro,30.0
tour-of-britain,2022,stage_5,2.Pro,30.0
tour-de-langkawi,2022,stage_3,2.Pro,30.0
african-championships,2022,result,CC,150.0
lillehammer-gp,2022,result,1.2,15.0
gp-citta-di-peccioli,2022,result,1.Pro,125.0
tour-de-langkawi,2022,stage_4,2.Pro,30.0
tour-de-france,2022,stage_20,2.UWT,100.0
scandinavian-race-uppsala,2022,result,1.2,15.0
vuelta-a-ecuador,2022,stage_4,2.2,5.0
nc-usa-itt,2022,result,NC,15.0
gooikse-pijl,2022,result,1.1,75.0
giro-d-italia,2022,stage_7,2.UWT,80.0
vuelta-a-espana,2022,stage_21,2.UWT,80.0
vuelta-a-guatemala,2022,stage_1,2.2,5.0
tour-cycliste-international-la-provence,2022,stage_2,2.Pro,30.0
vuelta-ciclista-a-venezuela,2022,stage_1,2.2,5.0
vuelta-ciclista-a-venezuela,2022,stage_3,2.2,5.0
dookola-mazowsza,2022,stage_3,2.2,5.0
tour-de-normadie,2022,stage_4,2.2,5.0
nc-ivory-coast,2022,result,NC,15.0
tour-of-thailand,2022,stage_1,2.1,20.0
tro-bro-leon,2022,result,1.Pro,125.0
visegrad-4-bicycle-race-gp-hungary,2022,result,1.2,15.0
tour-du-doubs,2022,result,1.1,75.0
grand-prix-chantal-biya,2022,stage_4,2.2,5.0
nc-antigua-and-barbuda,2022,result,NC,15.0
eschborn-frankfurt,2022,result,1.UWT,225.0
grote-prijs-marcel-kint,2022,result,1.1,75.0
nc-hong-kong,2022,result,NC,15.0
national-championships-saint-vincent1,2022,result,NC,15.0
giro-d-italia,2022,stage_21,2.UWT,80.0
volta-a-portugal,2022,stage_7,2.1,20.0
vuelta-internacional-a-costa-rica,2022,stage_10,2.2,5.0
in-the-footsteps-of-the-romans,2022,stage_2,2.2,5.0
nc-sweden,2022,result,NC,15.0
nc-mongolia-itt,2022,result,NC,15.0
vuelta-a-guatemala,2022,stage_3,2.2,5.0
tour-of-belgium,2022,stage_1,2.Pro,30.0
nc-japan-itt,2022,result,NC,15.0
trofej-umag,2022,result,1.2,15.0
paris-nice,2022,stage_8,2.UWT,50.0
tour-auvergne-rhone-alpes,2022,stage_8,2.UWT,50.0
juegos-bolivarianos-me-road-race,2022,result,JR,25.0
e3-harelbeke,2022,result,1.UWT,225.0
tour-of-konya,2022,stage_4,2.2,5.0
la-drome-classic,2022,result,1.Pro,125.0
tour-of-hellas,2022,stage_4,2.1,20.0
vuelta-a-ecuador,2022,stage_6,2.2,5.0
nc-namibia-itt,2022,result,NC,15.0
tour-of-norway,2022,stage_1,2.Pro,30.0
international-syrian-tour,2022,stage_1,2.2,5.0
elite-road-caribbean-championships-itt,2022,result,1.2,15.0
tour-of-britain,2022,stage_3,2.Pro,30.0
tour-auvergne-rhone-alpes,2022,stage_7,2.UWT,50.0
tour-du-loir-et-cher,2022,stage_1,2.2,5.0
baltic-chain-tour,2022,stage_2,2.2,5.0
nc-slovakia,2022,result,NC,15.0
tour-of-magnificent-qinghai,2022,stage_4,2.2,5.0
nc-kazakhstan-itt,2022,result,NC,15.0
nc-paraguay-itt,2022,result,NC,15.0
national-championships-qatar-road-race,2022,result,NC,15.0
tour-du-cameroun,2022,stage_3,2.2,5.0
south-aegean-tour,2022,stage_2,2.2,5.0
san-sebastian,2022,result,1.UWT,225.0
la-fleche-wallonne,2022,result,1.UWT,225.0
ruta-del-sol,2022,stage_5,2.Pro,30.0
vuelta-al-tachira,2022,stage_4,2.2,5.0
nc-japan,2022,result,NC,15.0
nc-angola-itt,2022,result,NC,15.0
nc-albania-itt,2022,result,NC,15.0
tour-du-cameroun,2022,stage_5,2.2,5.0
gp-jef-scherens,2022,result,1.1,75.0
gp-czech-republic,2022,result,1.2,15.0
tour-de-serbie,2022,stage_1,2.2,5.0
grand-prix-velo-alanya,2022,result,1.2,15.0
tour-de-france,2022,stage_3,2.UWT,100.0
kreiz-breizh-elites,2022,stage_4,2.2,5.0
tour-de-suisse,2022,stage_5,2.UWT,50.0
porec-trophy,2022,result,1.2,15.0
nc-chile-itt,2022,result,NC,15.0
vuelta-a-espana,2022,stage_7,2.UWT,80.0
la-poly-normande,2022,result,1.1,
circuit-des-ardennes,2022,stage_1,2.2,5.0
itzulia-basque-country,2022,stage_2,2.UWT,50.0
challenge-du-prince-trophee-de-l-anniversaire,2022,result,1.2,15.0
tour-of-oman,2022,stage_6,2.Pro,30.0
tour-de-kumano,2022,stage_1,2.2,5.0
tour-de-romandie,2022,stage_1,2.UWT,50.0
czech-tour,2022,stage_3,2.1,20.0
arno-wallaard-memorial,2022,result,1.2,15.0
sibiu-cycling-tour,2022,stage_1,2.1,20.0
nc-colombia-itt,2022,result,NC,15.0
adriatica-ionica-race,2022,stage_5,2.1,20.0
paris-nice,2022,stage_7,2.UWT,50.0
tour-of-slovenia,2022,stage_1,2.Pro,30.0
new-zealand-cycle-classic,2022,stage_4,2.2,5.0
giro-d-italia,2022,stage_14,2.UWT,80.0
tour-of-britain,2022,stage_4,2.Pro,30.0
vuelta-a-la-comunidad-valenciana,2022,stage_1,2.Pro,30.0
maryland-cycling-classic,2022,result,1.Pro,125.0
tour-du-cameroun,2022,stage_8,2.2,5.0
tour-de-langkawi,2022,stage_8,2.Pro,30.0
brabantse-pijl,2022,result,1.Pro,125.0
settimana-internazionale-coppi-e-bartali,2022,stage_2,2.1,20.0
nc-hong-kong-itt,2022,result,NC,15.0
tour-de-langkawi,2022,stage_6,2.Pro,30.0
tour-cycliste-international-de-la-guadeloupe,2022,stage_6,2.2,5.0
tour-de-france,2022,stage_1,2.UWT,100.0
tour-de-langkawi,2022,stage_1,2.Pro,30.0
nc-austria-itt,2022,result,NC,15.0
ringerike-gp,2022,result,1.2,15.0
nc-zimbabwe-itt,2022,result,NC,15.0
nc-ecuador,2022,result,NC,15.0
nc-italy-itt,2022,result,NC,15.0
tour-de-luxembourg,2022,stage_3,2.Pro,30.0
tour-de-taiwan,2022,stage_5,2.1,20.0
nc-spain,2022,result,NC,15.0
tour-du-cameroun,2022,stage_1,2.2,5.0
vuelta-internacional-a-costa-rica,2022,stage_7,2.2,5.0
nc-eritrea-itt,2022,result,NC,15.0
gp-d-ouverture,2022,result,1.1,75.0
nc-netherlands-itt,2022,result,NC,15.0
nc-barbados,2022,result,NC,15.0
national-championships-grenada-itt,2022,result,NC,15.0
tour-du-pays-de-montbeliard,2022,stage_3,2.2,5.0
fleche-du-sud,2022,stage_2,2.2,5.0
tour-du-jura-cycliste,2022,result,1.1,75.0
international-azerbaijan-tour,2022,stage_3,2.1,20.0
tour-cycliste-international-de-la-guadeloupe,2022,stage_4,2.2,5.0
tour-of-britain,2022,stage_2,2.Pro,30.0
tour-de-france,2022,stage_15,2.UWT,100.0
nokere-koerse,2022,result,1.Pro,125.0
vuelta-asturias,2022,stage_1,2.1,20.0
tour-of-albania,2022,stage_5,2.2,5.0
nc-slovakia-itt,2022,result,NC,15.0
etoile-de-besseges,2022,stage_4,2.1,20.0
uae-tour,2022,stage_3,2.UWT,50.0
grote-prijs-rik-van-looy,2022,result,1.2,15.0
ruta-del-sol,2022,stage_1,2.Pro,30.0
grand-prix-de-la-ville-de-perenchies,2022,result,1.2,15.0
nc-kosovo,2022,result,NC,15.0
grand-prix-nasielsk-serock,2022,result,1.2,15.0
giro-di-sicilia,2022,stage_1,2.1,20.0
gp-goriska-vipava-valley,2022,result,1.2,15.0
volta-a-portugal,2022,stage_6,2.1,20.0
nc-germany,2022,result,NC,15.0
vuelta-a-espana,2022,stage_18,2.UWT,80.0
tour-of-belgium,2022,stage_5,2.Pro,30.0
nc-switserland,2022,result,NC,15.0
arctic-race-of-norway,2022,stage_1,2.Pro,30.0
vuelta-al-tachira,2022,stage_2,2.2,5.0
tour-of-hellas,2022,stage_3,2.1,20.0
fleche-du-sud,2022,stage_3,2.2,5.0
albani-classic-fyen-rundt,2022,result,1.2,15.0
mercan-tour-classic-alpes-maritimes,2022,result,1.1,75.0
paris-bourges,2022,result,1.1,75.0
tour-of-britain,2022,stage_1,2.Pro,30.0
national-championships-trinidad-tobago-me-road-rac,2022,result,NC,15.0
joe-martin-stage-race-me,2022,stage_1,2.2,5.0
giro-d-italia,2022,stage_17,2.UWT,80.0
arctic-race-of-norway,2022,stage_2,2.Pro,30.0
nc-moldova,2022,result,NC,15.0
vuelta-a-ecuador,2022,stage_2,2.2,5.0
okolo-slovenska,2022,stage_4,2.1,20.0
volta-ao-alentejo,2022,stage_1,2.2,5.0
volta-ao-algarve,2022,stage_2,2.Pro,30.0
tour-of-oman,2022,stage_3,2.Pro,30.0
nc-latvia-itt,2022,result,NC,15.0
tour-of-sharjah,2022,stage_3,2.2,5.0
vuelta-internacional-a-costa-rica,2022,stage_2,2.2,5.0
nc-azerbaijan,2022,result,NC,15.0
settimana-internazionale-coppi-e-bartali,2022,stage_5,2.1,20.0
tour-of-bulgaria,2022,prologue,2.2,5.0
istrian-spring-tour,2022,prologue,2.2,5.0
giro-di-sicilia,2022,stage_3,2.1,20.0
dorpenomloop-rucphen,2022,result,1.2,15.0
vuelta-ciclista-a-venezuela,2022,stage_5,2.2,5.0
tour-de-hongrie,2022,stage_2,2.1,20.0
national-championships-saint-vincent4,2022,result,NC,15.0
vuelta-a-espana,2022,stage_17,2.UWT,80.0
rund-um-koln,2022,result,1.1,75.0
milano-sanremo,2022,result,1.UWT,275.0
grand-prix-cappadocia,2022,result,1.2,15.0
tour-cycliste-international-de-la-guadeloupe,2022,stage_5,2.2,5.0
new-zealand-cycle-classic,2022,stage_5,2.2,5.0
nc-algeria-itt,2022,result,NC,15.0
okolo-slovenska,2022,stage_3,2.1,20.0
czech-tour,2022,stage_2,2.1,20.0
tour-of-sharjah,2022,stage_2,2.2,5.0
nc-iran-itt,2022,result,NC,15.0
tour-of-the-gila,2022,stage_3,2.2,5.0
la-route-d-occitanie,2022,stage_4,2.1,20.0
national-championships-indonesia-itt,2022,result,NC,15.0
volta-ao-algarve,2022,stage_4,2.Pro,30.0
itzulia-basque-country,2022,stage_3,2.UWT,50.0
tour-of-sharjah,2022,stage_1,2.2,5.0
volta-a-portugal,2022,stage_9,2.1,20.0
tour-of-antalya,2022,stage_3,2.1,20.0
per-sempre-alfredo,2022,result,1.1,75.0
le-tour-de-bretagne,2022,stage_6,2.2,5.0
vuelta-a-burgos,2022,stage_4,2.Pro,30.0
tour-of-rhodes,2022,prologue,2.2,5.0
tour-cycliste-international-de-la-guadeloupe,2022,stage_7,2.2,5.0
vuelta-a-burgos,2022,stage_1,2.Pro,30.0
tour-du-limousin,2022,stage_1,2.1,20.0
prueba-villafranca,2022,result,1.1,75.0
banja-luka-belgrade-i,2022,stage_4,2.1,20.0
nc-mongolia,2022,result,NC,15.0
nc-paraguay,2022,result,NC,15.0
le-tour-de-bretagne,2022,stage_7,2.2,5.0
national-championships-montenegro-itt,2022,result,NC,15.0
tour-des-alpes-maritimes,2022,stage_2,2.1,20.0
nc-jamaica-itt,2022,result,NC,15.0
boucles-de-la-mayenne,2022,stage_4,2.Pro,30.0
giro-d-italia,2022,stage_15,2.UWT,80.0
nc-ethiopia-itt,2022,result,NC,15.0
nc-mauritius-itt,2022,result,NC,15.0
tour-of-norway,2022,stage_2,2.Pro,30.0
national-championships-honduras-itt,2022,result,NC,15.0
elite-road-central-american-championships-road-rac,2022,result,1.2,15.0
nc-colombia,2022,result,NC,15.0
tour-de-romandie,2022,stage_3,2.UWT,50.0
4-jours-de-dunkerque,2022,stage_1,2.Pro,30.0
le-tour-de-bretagne,2022,stage_2,2.2,5.0
tour-de-france,2022,stage_17,2.UWT,100.0
kampioenschap-van-vlaanderen1,2022,result,1.1,75.0
tour-de-france,2022,stage_8,2.UWT,100.0
volta-ao-alentejo,2022,stage_4,2.2,5.0
nc-cuba-itt,2022,result,NC,15.0
tour-de-france,2022,stage_7,2.UWT,100.0
nc-guatemala-itt,2022,result,NC,15.0
le-tour-de-bretagne,2022,stage_3,2.2,5.0
tour-de-luxembourg,2022,stage_1,2.Pro,30.0
memorial_jana_magiery_2022,2022,result,1.2,15.0
tour-de-normadie,2022,stage_2,2.2,5.0
nc-portugal2,2022,result,NC,15.0
tour-of-magnificent-qinghai,2022,stage_7,2.2,5.0
nc-georgia,2022,result,NC,15.0
gp-izola-butan-plin,2022,result,1.2,15.0
vuelta-a-guatemala,2022,stage_6,2.2,5.0
paris-nice,2022,stage_1,2.UWT,50.0
tour-de-romandie,2022,stage_4,2.UWT,50.0
ronde-van-de-achterhoek,2022,result,1.2,15.0
tour-de-luxembourg,2022,stage_5,2.Pro,30.0
rhodes-gp,2022,result,1.2,15.0
il-lombardia,2022,result,1.UWT,275.0
tour-de-serbie,2022,stage_4,2.2,5.0
nc-luxembourg,2022,result,NC,15.0
gp-cycliste-de-gemenc,2022,stage_1,2.2,5.0
tour-de-hokkaido,2022,stage_3,2.2,5.0
tour-de-vendee,2022,result,1.1,75.0
nc-serbia,2022,result,NC,15.0
tour-of-denmark,2022,stage_1,2.Pro,30.0
le-tour-de-bretagne,2022,stage_1,2.2,5.0
nc-slovenia-itt,2022,result,NC,15.0
nc-argentina,2022,result,NC,15.0
okolo-slovenska,2022,stage_1,2.1,20.0
ronde-van-vlaanderen,2022,result,1.UWT,275.0
nc-uruguay-itt,2022,result,NC,15.0
tour-de-pologne,2022,stage_3,2.UWT,50.0
volta-ao-algarve,2022,stage_1,2.Pro,30.0
vuelta-pilsen-a-colombia,2022,stage_10,2.2,5.0
la-roue-tourangelle,2022,result,1.1,75.0
vuelta-ciclista-a-venezuela,2022,stage_8,2.2,5.0
tour-de-suisse,2022,stage_2,2.UWT,50.0
itzulia-basque-country,2022,stage_4,2.UWT,50.0
gp-de-valence,2022,result,1.2,15.0
ronde-de-l-oise,2022,stage_4,2.2,5.0
cic-mont-ventoux,2022,result,1.1,75.0
tour-of-szeklerland,2022,stage_4,2.2,5.0
international-azerbaijan-tour,2022,stage_1,2.1,20.0
uae-tour,2022,stage_2,2.UWT,50.0
giro-d-italia,2022,stage_4,2.UWT,80.0
deutschland-tour,2022,stage_4,2.Pro,30.0
nc-argentina-itt,2022,result,NC,15.0
itzulia-basque-country,2022,stage_1,2.UWT,50.0
nc-finland-itt,2022,result,NC,15.0
vuelta-a-espana,2022,stage_12,2.UWT,80.0
la-maurienne,2022,result,1.2,15.0
tour-of-japan,2022,stage_4,2.2,5.0
tour-of-denmark,2022,stage_4,2.Pro,30.0
tour-of-belgium,2022,stage_3,2.Pro,30.0
tour-de-france,2022,stage_11,2.UWT,100.0
nc-kazakhstan,2022,result,NC,15.0
giro-di-toscana,2022,result,1.1,75.0
tour-of-magnificent-qinghai,2022,stage_8,2.2,5.0
national-championships-eswatini-road-race,2022,result,NC,15.0
giro-d-italia,2022,stage_10,2.UWT,80.0
4-jours-de-dunkerque,2022,stage_3,2.Pro,30.0
nc-china-itt,2022,result,NC,15.0
tour-of-croatia,2022,stage_5,2.1,20.0
tour-cycliste-international-de-la-guadeloupe,2022,stage_2,2.2,5.0
tour-de-taiwan,2022,stage_1,2.1,20.0
gp-de-la-ville-de-nogent-sur-oise,2022,result,1.2,15.0
giro-d-italia,2022,stage_8,2.UWT,80.0
vuelta-ciclista-a-venezuela,2022,stage_7,2.2,5.0
itzulia-basque-country,2022,stage_6,2.UWT,50.0
milano-torino,2022,result,1.Pro,125.0
tour-of-turkey,2022,stage_4,2.Pro,30.0
grand-prix-chantal-biya,2022,stage_3,2.2,5.0
tour-of-estonia,2022,stage_1,2.1,20.0
sibiu-cycling-tour,2022,prologue,2.1,20.0
visegrad-4-bicycle-race-gp-polski-via-odra,2022,result,1.2,15.0
hadeland-gp,2022,result,1.2,15.0
istrian-spring-tour,2022,stage_1,2.2,5.0
vuelta-a-ecuador,2022,stage_1,2.2,5.0
nc-montenegro,2022,result,NC,15.0
vuelta-a-espana,2022,stage_10,2.UWT,80.0
tour-of-rhodes,2022,stage_1,2.2,5.0
nc-estonia,2022,result,NC,15.0
4-jours-de-dunkerque,2022,stage_5,2.Pro,30.0
nc-venezuela-itt,2022,result,NC,15.0
vuelta-a-espana,2022,stage_6,2.UWT,80.0
vuelta-a-ecuador,2022,stage_7,2.2,5.0
tour-of-malopolska,2022,stage_2,2.2,5.0
grand-prix-kayseri-me,2022,result,1.2,15.0
tour-of-japan,2022,stage_2,2.2,5.0
gent-wevelgem,2022,result,1.UWT,225.0
zlm-tour,2022,stage_4,2.Pro,30.0
clasica-jaen-paraiso-interior,2022,result,1.1,75.0
giro-di-sicilia,2022,stage_2,2.1,20.0
nc-singapore-itt,2022,result,NC,15.0
giro-d-italia,2022,stage_13,2.UWT,80.0
antwerp-port-epic,2022,result,1.1,75.0
circuit-de-wallonie,2022,result,1.1,75.0
istrian-spring-tour,2022,stage_3,2.2,5.0
rhone-alpes-isere-tour,2022,stage_1,2.2,5.0
grand-prix-chantal-biya,2022,stage_1,2.2,5.0
tour-auvergne-rhone-alpes,2022,stage_3,2.UWT,50.0
giro-d-italia,2022,stage_16,2.UWT,80.0
nc-algeria,2022,result,NC,15.0
giro-della-regione-friuli-venezia-giulia,2022,stage_3,2.2,5.0
tour-of-the-gila,2022,stage_1,2.2,5.0
istrian-spring-tour,2022,stage_2,2.2,5.0
tour-of-japan,2022,stage_3,2.2,5.0
giro-del-veneto,2022,result,1.1,75.0
tour-auvergne-rhone-alpes,2022,stage_1,2.UWT,50.0
uae-tour,2022,stage_1,2.UWT,50.0
vuelta-a-formosa-internacional,2022,stage_1,2.2,5.0
tour-de-france,2022,stage_4,2.UWT,100.0
giro-della-regione-friuli-venezia-giulia,2022,stage_4,2.2,5.0
memorial-henryka-lasaka,2022,result,1.2,15.0
visegrad-4-bicycle-race-gp-slovakia,2022,result,1.2,15.0
gp-oued-eddahab,2022,result,1.2,15.0
kreiz-breizh-elites,2022,stage_2,2.2,5.0
deutschland-tour,2022,stage_2,2.Pro,30.0
nc-bulgaria-itt,2022,result,NC,15.0
region-pays-de-la-loire,2022,stage_3,2.1,20.0
vuelta-internacional-a-costa-rica,2022,stage_1,2.2,5.0
nc-grenada-road-race,2022,result,NC,15.0
ronde-de-l-oise,2022,stage_1,2.2,5.0
gp-de-plumelec,2022,result,1.Pro,125.0
volta-a-portugal,2022,prologue,2.1,20.0
nc-azerbaijan-itt,2022,result,NC,15.0
giro-d-italia,2022,stage_11,2.UWT,80.0
mersin-mediterranean-games,2022,result,JR,25.0
trofeo-calvia,2022,result,1.1,75.0
deutschland-tour,2022,stage_3,2.Pro,30.0
tour-de-hongrie,2022,stage_4,2.1,20.0
vuelta-ciclista-a-la-region-de-murcia,2022,result,1.1,75.0
nc-hungary-itt,2022,result,NC,15.0
memorial-andrzeja-trochanowskiego,2022,result,1.2,15.0
national-championships-oman-road-race,2022,result,NC,15.0
nc-poland,2022,result,NC,15.0
tour-of-the-alps,2022,stage_2,2.Pro,30.0
grand-prix-gundogmus-me,2022,result,1.2,15.0
tour-of-szeklerland,2022,stage_2,2.2,5.0
settimana-internazionale-coppi-e-bartali,2022,stage_3,2.1,20.0
tour-de-france,2022,stage_6,2.UWT,100.0
tour-of-the-alps,2022,stage_4,2.Pro,30.0
rhone-alpes-isere-tour,2022,stage_3,2.2,5.0
paris-tours,2022,result,1.Pro,125.0
oita-urban-classic,2022,result,1.2,15.0
giro-d-italia,2022,stage_20,2.UWT,80.0
nc-greece,2022,result,NC,15.0
dookola-mazowsza,2022,stage_2,2.2,5.0
volta-a-portugal,2022,stage_1,2.1,20.0
settimana-internazionale-coppi-e-bartali,2022,stage_1,2.1,20.0
tour-de-pologne,2022,stage_6,2.UWT,50.0
gran-camino,2022,stage_1,2.1,20.0
nc-thailand,2022,result,NC,15.0
tour-de-wallonie,2022,stage_2,2.Pro,30.0
nc-kosovo-itt,2022,result,NC,15.0
tour-of-hellas,2022,stage_2,2.1,20.0
asian-cycling-championships-itt,2022,result,CC,60.0
volta-a-portugal,2022,stage_8,2.1,20.0
tour-de-france,2022,stage_2,2.UWT,100.0
scheldeprijs,2022,result,1.Pro,125.0
tour-of-thailand,2022,stage_5,2.1,20.0
international-syrian-tour,2022,stage_4,2.2,5.0
tour-de-kumano,2022,stage_3,2.2,5.0
adriatica-ionica-race,2022,stage_3,2.1,20.0
vuelta-a-la-comunidad-valenciana,2022,stage_2,2.Pro,30.0
islamic-solidarity-games-me-road-race,2022,result,JR,25.0
zodc-zuidenveld-tour,2022,result,1.2,15.0
veenendaal-veenendaal,2022,result,1.1,75.0
nc-rwanda,2022,result,NC,15.0
alula-tour,2022,stage_4,2.1,20.0
vuelta-a-la-comunidad-valenciana,2022,stage_4,2.Pro,30.0
tour-of-sharjah,2022,stage_5,2.2,5.0
gp-samyn,2022,result,1.1,75.0
tour-of-croatia,2022,stage_6,2.1,20.0
tour-cycliste-international-la-provence,2022,prologue,2.Pro,30.0
gran-camino,2022,stage_3,2.1,20.0
baltic-chain-tour,2022,stage_1,2.2,5.0
oceania-championships,2022,result,CC,150.0
fleche-du-sud,2022,stage_1,2.2,5.0
nc-philippines,2022,result,NC,15.0
nc-luxembourg-itt,2022,result,NC,15.0
joe-martin-stage-race-me,2022,stage_2,2.2,5.0
vuelta-a-espana,2022,stage_3,2.UWT,80.0
nc-australia,2022,result,NC,15.0
alula-tour,2022,stage_2,2.1,20.0
tour-of-turkey,2022,stage_2,2.Pro,30.0
nc-denmark-itt,2022,result,NC,15.0
tour-de-hongrie,2022,stage_3,2.1,20.0
boucles-de-la-mayenne,2022,stage_2,2.Pro,30.0
nc-turkey-itt,2022,result,NC,15.0
tour-of-turkey,2022,stage_7,2.Pro,30.0
oberosterreichrundfahrt,2022,stage_1,2.2,5.0
tour-of-slovenia,2022,stage_5,2.Pro,30.0
rhone-alpes-isere-tour,2022,stage_4,2.2,5.0
circuito-del-porto-trofeo-arvedi,2022,result,1.2,15.0
tour-du-pays-de-montbeliard,2022,stage_1,2.2,5.0
nc-canada2,2022,result,NC,15.0
circuit-franco-belge,2022,result,1.Pro,125.0
tour-du-poitou-charentes-et-de-la-vienne,2022,stage_5,2.1,20.0
elfsteden-race,2022,result,1.2,15.0
nc-france,2022,result,NC,15.0
nc-lesotho,2022,result,NC,15.0
nc-ethiopia,2022,result,NC,15.0
paris-roubaix,2022,result,1.UWT,275.0
nc-france-itt,2022,result,NC,15.0
giro-di-sicilia,2022,stage_4,2.1,20.0
volta-ao-alentejo,2022,stage_5,2.2,5.0
gylne-gutuer,2022,result,1.2,15.0
cholet-pays-de-loire,2022,result,1.1,75.0
tour-of-the-gila,2022,stage_2,2.2,5.0
nc-brazil,2022,result,NC,15.0
paris-troyes,2022,result,1.2,15.0
vuelta-del-porvenir,2022,stage_3,2.2,5.0
tour-of-albania,2022,stage_4,2.2,5.0
tour-de-france,2022,stage_9,2.UWT,100.0
nc-germany-itt,2022,result,NC,15.0
international-syrian-tour,2022,stage_2,2.2,5.0
vuelta-asturias,2022,stage_3,2.1,20.0
etoile-de-besseges,2022,stage_2,2.1,20.0
paris-nice,2022,stage_2,2.UWT,50.0
trofeo-alcide-degasperi,2022,result,1.2,15.0
tour-of-albania,2022,stage_1,2.2,5.0
dookola-mazowsza,2022,stage_4,2.2,5.0
new-zealand-cycle-classic,2022,stage_2,2.2,5.0
juegos-suramericanos-itt,2022,result,1.2,15.0
4-jours-de-dunkerque,2022,stage_6,2.Pro,30.0
nc-angola,2022,result,NC,15.0
volta-a-portugal,2022,stage_5,2.1,20.0
tour-of-slovenia,2022,stage_2,2.Pro,30.0
uae-tour,2022,stage_4,2.UWT,50.0
giro-d-italia,2022,stage_19,2.UWT,80.0
boucles-de-l-aulne,2022,result,1.1,75.0
tour-of-estonia,2022,prologue,2.1,20.0
volta-ao-algarve,2022,stage_5,2.Pro,30.0
nc-moldova-itt,2022,result,NC,15.0
adriatica-ionica-race,2022,stage_1,2.1,20.0
nc-south-africa,2022,result,NC,15.0
tour-de-taiwan,2022,stage_2,2.1,20.0
tour-du-poitou-charentes-et-de-la-vienne,2022,stage_2,2.1,20.0
deia-trophy,2022,result,1.1,75.0
nc-bolivia-itt,2022,result,NC,15.0
etoile-de-besseges,2022,stage_1,2.1,20.0
tour-de-france,2022,stage_19,2.UWT,100.0
strade-bianche,2022,result,1.UWT,225.0
tour-of-norway,2022,stage_5,2.Pro,30.0
nc-iran,2022,result,NC,15.0
national-championships-iceland---road-race,2022,result,NC,15.0
elite-road-caribbean-championships-road-race,2022,result,1.2,15.0
nc-el-salvador,2022,result,NC,15.0
uae-tour,2022,stage_7,2.UWT,50.0
grand-prix-kapuzbasi,2022,result,1.2,15.0
gp-int-torres-vedras,2022,stage_3,2.2,5.0
nc-thailand-itt,2022,result,NC,15.0
turul-romaniei,2022,prologue,2.1,20.0
nc-bulgaria,2022,result,NC,15.0
nc-czech-republic-itt,2022,result,NC,15.0
tour-du-cameroun,2022,stage_7,2.2,5.0
ronde-van-overijssel,2022,result,1.2,15.0
tour-of-croatia,2022,stage_1,2.1,20.0
vuelta-al-tachira,2022,stage_6,2.2,5.0
nc-namibia,2022,result,NC,15.0
tour-of-szeklerland,2022,stage_5,2.2,5.0
tour-alsace,2022,stage_2,2.2,5.0
tour-de-normadie,2022,stage_3,2.2,5.0
deutschland-tour,2022,prologue,2.Pro,30.0
tour-of-thailand,2022,stage_6,2.1,20.0
circuit-des-ardennes,2022,stage_2,2.2,5.0
tour-cycliste-international-de-la-guadeloupe,2022,stage_9,2.2,5.0
tour-de-pologne,2022,stage_2,2.UWT,50.0
grand-prix-alanya,2022,result,1.2,15.0
nc-zimbabwe,2022,result,NC,15.0
volta-ao-algarve,2022,stage_3,2.Pro,30.0
turul-romaniei,2022,stage_4,2.1,20.0
nc-united-states,2022,result,NC,15.0
south-aegean-tour,2022,stage_1,2.2,5.0
nc-south-africa-itt,2022,result,NC,15.0
vuelta-pilsen-a-colombia,2022,stage_7,2.2,5.0
tour-de-wallonie,2022,stage_4,2.Pro,30.0
vuelta-a-guatemala,2022,stage_7,2.2,5.0
trofeo-palma,2022,result,1.1,75.0
nc-costa-rica-itt,2022,result,NC,15.0
tour-de-luxembourg,2022,stage_4,2.Pro,30.0
national-championships-qatar-itt,2022,result,NC,15.0
okolo-jiznich-cech,2022,stage_4,2.2,5.0
vuelta-pilsen-a-colombia,2022,stage_5,2.2,5.0
cyclassics-hamburg,2022,result,1.UWT,225.0
nc-panama-itt,2022,result,NC,15.0
paris-nice,2022,stage_4,2.UWT,50.0
turul-romaniei,2022,stage_2,2.1,20.0
danish-championships,2022,result,NC,15.0
tour-de-france,2022,stage_5,2.UWT,100.0
tour-of-the-gila,2022,stage_5,2.2,5.0
tour-of-belgium,2022,stage_4,2.Pro,30.0
vuelta-a-espana,2022,stage_9,2.UWT,80.0
tour-du-limousin,2022,stage_3,2.1,20.0
giro-d-italia,2022,stage_5,2.UWT,80.0
chrono-des-nations,2022,result,1.1,75.0
vuelta-a-espana,2022,stage_11,2.UWT,80.0
gp-montreal,2022,result,1.UWT,225.0
