date,year,course,stage,stage_num,classification,distance_gpx_km,asphalt_km,paved_km,cobblestones_km,unpaved_km,compacted_gravel_km,road_km,street_km,state_road_km,cycleway_km,off-grid_(unknown)_km,access_road_km,unknown_km,path_km,singletrack_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,loc_last_col_cat4,loc_last_col_cat3,loc_last_col_cat2,loc_last_col_cat1,loc_last_col_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km,max_pts,fichier_gpx,cobblestones_last_50km,compacted_gravel_last_50km,cobblestones_last_20km,compacted_gravel_last_20km,cobblestones_last_10km,compacted_gravel_last_10km
2024-10-19,2024,tour-of-guangxi,stage_5,5.0,2.UWT,166.18,1.83,0.4,0.0,0.0,0.0,0.203,0.197,1.83,0.0,165.0,0.0,165.0,0.0,0.0,1881.0,1378.0,643.0,102.0,5.0,0.0,1.0,0.0,0.0,0.9991,0.9991,0.9991,0.0,0.0,15.9,8.47,7.82,444.0,0.01,317.0,40.0,2024 Gree - Tour of Guangxi Stage 5.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-20,2024,veneto-classic,result,,1.Pro,191.49,179.0,7.4,1.17,1.53,0.0,156.0,9.0,16.7,3.8,2.03,0.0,2.19,2.84,1.01,1984.0,1890.0,285.0,21.0,3.0,6.0,0.0,0.0,0.0,0.9729,0.8822,0.0,0.0,0.0,1.1,-0.7,-0.16,96.0,0.05,242.0,200.0,2024 Veneto Classic.gpx,0.807,0.0,0.312,0.0,0.065,0.0
2024-10-20,2024,japan-cup,result,,1.Pro,140.21,93.1,47.2,0.0,0.0,0.0,117.0,0.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,2673.0,2674.0,337.0,160.0,1.0,13.0,0.0,0.0,0.0,0.9493,0.9493,0.0,0.0,0.0,1.0,1.8,0.96,72.0,-0.0,954.0,200.0,2024 Utsunomiya Japan Cup Road Race.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-20,2024,tour-of-guangxi,stage_6,6.0,2.UWT,133.3,9.06,3.61,0.0,1.31,0.0,4.86,4.44,3.16,2.53,112.0,0.0,124.0,9.75,1.31,1592.0,1594.0,238.0,61.0,0.0,5.0,0.0,0.0,0.0,0.8605,0.8605,0.0,0.0,0.0,0.0,-0.07,0.02,75.0,-0.0,625.0,40.0,2024 Gree - Tour of Guangxi Stage 6.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-25,2024,vuelta-a-guatemala,stage_1,1.0,2.2,158.12,157.0,1.09,0.0,0.0,0.0,0.884,1.09,156.0,0.0,0.0,0.0,0.0,0.0,0.0,2464.0,2886.0,1914.0,736.0,1.0,2.0,1.0,1.0,0.0,0.9995,0.9995,0.9995,0.9995,0.0,6.3,2.33,1.12,224.0,-1.73,530.0,7.0,2024 Vuelta a Guatemala Stage 1.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-26,2024,vuelta-a-guatemala,stage_2,2.0,2.2,107.78,103.0,1.79,0.0,3.13,0.0,6.35,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,2615.0,1942.0,1898.0,738.0,2.0,0.0,2.0,0.0,1.0,0.9996,0.8988,0.8988,0.8988,0.8988,2.1,-2.5,-4.98,131.0,-0.04,811.0,7.0,2024 Vuelta a Guatemala Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-27,2024,vuelta-a-guatemala,stage_3,3.0,2.2,115.32,93.9,11.4,0.396,9.18,0.0,45.5,0.327,69.1,0.0,0.532,0.0,0.267,0.0,0.0,1659.0,1748.0,1535.0,129.0,1.0,0.0,0.0,0.0,1.0,0.9996,0.9996,0.9996,0.9996,0.9996,6.1,5.13,5.02,304.0,-2.51,222.0,7.0,2024 Vuelta a Guatemala Stage 3.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-28,2024,vuelta-a-guatemala,stage_4,4.0,2.2,112.78,108.0,5.01,0.0,0.0,0.0,6.09,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,1409.0,1258.0,728.0,114.0,1.0,1.0,1.0,0.0,0.0,0.8913,0.8913,0.8913,0.0,0.0,3.2,-1.07,-2.38,110.0,0.11,521.0,7.0,2024 Vuelta a Guatemala Stage 4.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-29,2024,vuelta-a-guatemala,stage_5,5.0,2.2,156.52,146.0,10.5,0.0,0.0,0.0,31.9,0.0,125.0,0.0,0.305,0.0,0.305,0.0,0.0,3512.0,895.0,2623.0,3.0,0.0,0.0,1.0,0.0,1.0,0.9996,0.9996,0.9996,0.9996,0.9996,8.1,8.07,5.52,331.0,0.78,454.0,7.0,2024 Vuelta a Guatemala Stage 5.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-30,2024,vuelta-a-guatemala,stage_6,6.0,2.2,114.75,105.0,9.74,0.0,0.0,0.0,19.1,0.401,95.4,0.0,0.0,0.0,0.0,0.0,0.0,1856.0,2015.0,3020.0,2274.0,1.0,0.0,0.0,1.0,0.0,0.928,0.7033,0.7033,0.7033,0.0,4.7,1.17,0.74,131.0,-0.28,520.0,7.0,2024 Vuelta a Guatemala Stage 6.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31,2024,vuelta-a-guatemala,stage_7,7.0,2.2,132.05,115.0,12.6,0.0,4.35,0.0,24.1,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,2786.0,2593.0,2674.0,1571.0,1.0,1.0,1.0,0.0,1.0,0.8051,0.6945,0.5448,0.5448,0.5448,1.3,0.4,-0.08,140.0,2.0,1783.0,7.0,2024 Vuelta a Guatemala Stage 7.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,2024,vuelta-a-guatemala,stage_8,8.0,2.2,121.75,107.0,7.05,0.0,0.0,0.0,11.9,0.0,102.0,0.0,8.69,0.0,9.21,0.179,0.344,908.0,910.0,1558.0,1486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.17,1.2,125.0,-0.05,358.0,7.0,2024 Vuelta a Guatemala Stage 8.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,2024,vuelta-a-guatemala,stage_9,9.0,2.2,14.99,14.8,0.0,0.0,0.0,0.0,12.4,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,508.0,44.0,1682.0,1196.0,0.0,0.0,1.0,0.0,0.0,0.9768,0.9768,0.9768,0.0,0.0,2.2,3.8,2.66,143.0,3.1,508.0,7.0,2024 Vuelta a Guatemala Stage 9.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,2024,vuelta-a-guatemala,stage_10,10.0,2.2,129.31,119.0,9.5,0.749,0.0,0.0,16.8,0.518,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1648.0,2193.0,2311.0,1508.0,1.0,0.0,1.0,0.0,0.0,0.6265,0.2998,0.2998,0.0,0.0,0.6,0.47,0.36,80.0,0.35,726.0,7.0,2024 Vuelta a Guatemala Stage 10.gpx,0.737,0.0,0.737,0.0,0.737,0.0
2024-11-11,2024,vuelta-a-ecuador,stage_1,1.0,2.2,156.98,54.6,102.0,0.13,0.0,0.0,2.52,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,1625.0,4223.0,2817.0,131.0,1.0,1.0,1.0,0.0,0.0,0.8717,0.8717,0.3911,0.0,0.0,0.1,0.57,0.38,145.0,-2.29,866.0,7.0,2024 Vuelta al Ecuador Stage 1.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-12,2024,vuelta-a-ecuador,stage_2,2.0,2.2,187.09,142.0,26.8,0.803,2.02,0.0,43.0,0.423,126.0,1.88,15.4,0.0,13.0,0.0,0.0,496.0,784.0,297.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.07,0.06,8.0,-0.35,98.0,7.0,2024 Vuelta al Ecuador Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-13,2024,vuelta-a-ecuador,stage_3,3.0,2.2,125.26,125.0,0.273,0.0,0.539,0.0,32.4,0.273,92.6,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,3346.0,4401.0,2347.0,2.0,2.0,1.0,0.0,0.0,0.8853,0.6993,0.6993,0.0,0.0,-5.4,-7.9,-8.34,29.0,-2.0,498.0,7.0,2024 Vuelta al Ecuador Stage 3.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14,2024,vuelta-a-ecuador,stage_4,4.0,2.2,131.47,88.0,31.7,4.43,0.0,0.0,68.6,28.5,12.8,14.3,7.2,0.0,7.2,0.0,0.0,1024.0,1025.0,2816.0,2754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-0.73,-0.7,86.0,-0.03,384.0,7.0,2024 Vuelta al Ecuador Stage 4.gpx,1.586,0.0,0.529,0.0,0.0,0.0
2024-11-15,2024,vuelta-a-ecuador,stage_5,5.0,2.2,153.91,143.0,2.05,6.92,2.22,0.0,97.1,0.207,56.4,0.0,0.0,0.0,0.0,0.152,0.0,2307.0,2967.0,3616.0,2077.0,0.0,0.0,1.0,0.0,1.0,0.9383,0.9383,0.9383,0.9383,0.9383,-2.4,-3.13,-3.06,11.0,-2.4,535.0,7.0,2024 Vuelta al Ecuador Stage 5.gpx,2.419,2.135,0.699,0.0,0.699,0.0
2024-11-16,2024,vuelta-a-ecuador,stage_6,6.0,2.2,173.45,160.0,11.0,2.36,0.0,0.0,30.5,11.0,128.0,2.25,0.449,0.0,0.56,1.51,0.0,2954.0,2816.0,3103.0,2310.0,3.0,2.0,1.0,1.0,0.0,0.9998,0.9998,0.9998,0.9998,0.0,6.7,3.57,5.1,553.0,-0.6,591.0,7.0,2024 Vuelta al Ecuador Stage 6.gpx,1.084,0.0,1.084,0.0,0.0,0.0
2024-11-17,2024,vuelta-a-ecuador,stage_7,7.0,2.2,160.72,106.0,36.1,6.42,11.7,0.0,94.2,28.3,34.7,3.36,0.284,0.0,0.284,0.0,0.0,3535.0,3483.0,3191.0,1575.0,2.0,3.0,0.0,0.0,2.0,0.9546,0.9546,0.9546,0.9546,0.9546,3.7,1.57,0.22,109.0,1.43,1348.0,7.0,2024 Vuelta al Ecuador Stage 7.gpx,0.338,0.0,0.338,0.0,0.338,0.0
2024-12-06,2024,tour-de-siak,stage_1,1.0,2.2,90.6,89.4,0.838,0.0,0.0,0.0,73.0,0.838,16.4,0.0,0.312,0.0,0.0,0.0,0.0,327.0,324.0,27.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,-0.18,61.0,0.01,137.0,7.0,2024 Tour de Siak Stage 1.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-07,2024,tour-de-siak,stage_2,2.0,2.2,141.48,141.0,0.436,0.0,0.0,0.0,80.8,0.387,59.9,0.0,0.345,0.0,0.173,0.0,0.0,1043.0,1059.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,-0.18,61.0,0.03,285.0,7.0,2024 Tour de Siak Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08,2024,tour-de-siak,stage_3,3.0,2.2,128.82,122.0,6.84,0.0,0.0,0.0,128.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,386.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.07,-0.18,41.0,0.0,157.0,7.0,2024 Tour de Siak Stage 3.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-13,2024,vuelta-internacional-a-costa-rica,stage_1,1.0,2.2,206.76,147.0,48.2,0.0,0.68,0.0,1.03,7.12,187.0,0.0,11.7,0.0,11.9,0.68,0.0,2080.0,2876.0,1157.0,15.0,6.0,0.0,1.0,0.0,0.0,0.9517,0.2221,0.2221,0.0,0.0,-0.4,-0.63,-0.66,42.0,-0.05,913.0,7.0,2024 Vuelta Ciclista Internacional a Costa Rica Stage 1.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-14,2024,vuelta-internacional-a-costa-rica,stage_2,2.0,2.2,215.06,178.0,37.1,0.0,0.0,0.0,33.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,2168.0,1659.0,650.0,35.0,1.0,1.0,2.0,0.0,0.0,0.9997,0.9997,0.9997,0.0,0.0,5.2,4.33,5.04,475.0,0.1,301.0,7.0,2024 Vuelta Ciclista Internacional a Costa Rica Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-15,2024,vuelta-internacional-a-costa-rica,stage_3,3.0,2.2,222.55,178.0,44.5,0.0,0.0,0.0,25.4,1.41,195.0,0.0,0.503,0.0,0.503,0.0,0.0,3487.0,2808.0,1520.0,41.0,2.0,2.0,1.0,0.0,1.0,0.9419,0.9419,0.9419,0.9419,0.9419,-1.9,-0.03,0.5,93.0,-1.12,285.0,7.0,2024 Vuelta Ciclista Internacional a Costa Rica Stage 3.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,2024,vuelta-internacional-a-costa-rica,stage_4,4.0,2.2,103.79,102.0,0.418,0.0,0.0,0.0,2.48,0.478,99.7,0.0,1.26,0.0,1.48,0.0,0.0,711.0,881.0,244.0,6.0,0.0,1.0,0.0,0.0,0.0,0.3971,0.3971,0.0,0.0,0.0,-0.3,-0.07,-0.1,78.0,-0.31,549.0,7.0,2024 Vuelta Ciclista Internacional a Costa Rica Stage 4.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-17,2024,vuelta-internacional-a-costa-rica,stage_5,5.0,2.2,188.49,188.0,0.0,0.0,0.5,0.0,0.572,0.214,188.0,0.0,0.0,0.0,0.0,0.0,0.151,1661.0,1665.0,124.0,5.0,2.0,0.0,0.0,0.0,0.0,0.7366,0.0,0.0,0.0,0.0,-0.6,-0.4,0.0,108.0,0.02,213.0,7.0,2024 Vuelta Ciclista Internacional a Costa Rica Stage 5.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-18,2024,vuelta-internacional-a-costa-rica,stage_6,6.0,2.2,32.11,32.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424.0,480.0,1263.0,55.0,0.0,0.0,0.0,0.0,1.0,0.8531,0.8531,0.8531,0.8531,0.8531,-4.8,-7.5,-4.46,50.0,2.94,1424.0,7.0,2024 Vuelta Ciclista Internacional a Costa Rica Stage 6.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-19,2024,vuelta-internacional-a-costa-rica,stage_7,7.0,2.2,137.15,137.0,0.413,0.0,0.0,0.0,2.85,0.614,134.0,0.0,0.0,0.0,0.0,0.0,0.0,1474.0,1148.0,394.0,10.0,1.0,0.0,1.0,0.0,0.0,0.983,0.983,0.983,0.0,0.0,-0.9,-0.8,-0.64,327.0,0.0,395.0,7.0,2024 Vuelta Ciclista Internacional a Costa Rica Stage 7.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-20,2024,vuelta-internacional-a-costa-rica,stage_8,8.0,2.2,117.54,118.0,0.0,0.0,0.0,0.0,7.59,0.308,110.0,0.0,0.0,0.0,0.0,0.0,0.0,3192.0,2465.0,3339.0,722.0,2.0,0.0,0.0,0.0,1.0,0.769,0.4307,0.4307,0.4307,0.4307,4.6,0.7,0.8,242.0,4.95,2658.0,7.0,2024 Vuelta Ciclista Internacional a Costa Rica Stage 8.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-21,2024,vuelta-internacional-a-costa-rica,stage_9,9.0,2.2,107.59,97.6,1.26,0.0,0.406,0.0,33.2,1.94,63.8,0.0,8.94,0.0,7.51,0.406,0.0,2565.0,2500.0,1157.0,119.0,5.0,1.0,1.0,0.0,1.0,0.9996,0.9996,0.9996,0.7059,0.7059,1.4,2.17,2.2,464.0,-1.51,609.0,7.0,2024 Vuelta Ciclista Internacional a Costa Rica Stage 9.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-22,2024,vuelta-internacional-a-costa-rica,stage_10,10.0,2.2,98.01,93.5,4.64,0.0,0.0,0.0,94.9,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460.0,1459.0,1128.0,998.0,10.0,0.0,0.0,0.0,0.0,0.9476,0.0,0.0,0.0,0.0,-2.3,-2.83,-0.66,146.0,-0.08,730.0,7.0,2024 Vuelta Ciclista Internacional a Costa Rica Stage 10.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-09,2025,nc-australia-itt,result,,NC,29.26,9.31,19.9,0.0,0.0,0.0,11.7,0.259,9.26,8.03,0.0,0.0,0.119,0.0,0.0,276.0,276.0,50.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.13,-0.62,108.0,0.0,276.0,50.0,2025 Australian Road National Championships - ITT.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12,2025,vuelta-al-tachira,stage_1,1.0,2.2,154.27,120.0,6.17,0.0,0.0,0.0,119.0,7.9,0.0,0.0,30.4,0.0,30.4,0.0,0.0,1798.0,1761.0,853.0,781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.67,0.32,152.0,0.09,594.0,7.0,2025 Vuelta al Tachira Stage 1.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12,2025,nc-australia,result,,NC,135.8,66.5,69.3,0.0,0.0,0.0,74.3,3.34,50.2,7.98,0.0,0.0,0.0,0.0,0.0,1408.0,1410.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,1.77,1.16,113.0,-0.12,496.0,100.0,2025 Australian Road National Championships.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-13,2025,vuelta-al-tachira,stage_2,2.0,2.2,158.18,64.1,3.19,0.0,0.0,0.0,7.27,3.41,56.9,0.0,91.6,0.0,91.8,0.0,0.0,1111.0,1786.0,862.0,170.0,2.0,0.0,0.0,0.0,0.0,0.9184,0.0,0.0,0.0,0.0,-0.2,-0.67,-0.64,202.0,-1.16,489.0,7.0,2025 Vuelta al Tachira Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-14,2025,vuelta-al-tachira,stage_3,3.0,2.2,136.7,136.0,0.849,0.0,0.0,0.0,24.5,0.849,111.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,687.0,254.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.02,12.0,0.03,428.0,7.0,2025 Vuelta al Tachira Stage 3.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-15,2025,vuelta-al-tachira,stage_4,4.0,2.2,114.01,19.5,5.28,0.0,0.0,0.0,1.68,5.48,17.8,0.0,90.1,0.0,90.3,0.0,0.0,1297.0,706.0,781.0,171.0,1.0,0.0,1.0,0.0,0.0,0.9992,0.9992,0.9992,0.0,0.0,4.7,3.7,3.02,240.0,0.03,156.0,7.0,2025 Vuelta al Tachira Stage 4.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-16,2025,vuelta-al-tachira,stage_5,5.0,2.2,162.72,70.5,5.78,0.0,0.0,0.0,3.54,5.97,66.8,0.0,87.4,0.0,70.6,0.0,0.0,2535.0,1041.0,1604.0,54.0,1.0,1.0,0.0,0.0,1.0,0.9995,0.9995,0.9995,0.9995,0.9995,4.1,4.43,4.76,527.0,-0.11,158.0,7.0,2025 Vuelta al Tachira Stage 5.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-17,2025,vuelta-al-tachira,stage_6,6.0,2.2,190.29,40.0,6.47,0.0,0.0,0.0,0.502,6.47,39.5,0.0,146.0,0.0,145.0,0.0,0.0,2677.0,2143.0,1491.0,53.0,2.0,1.0,0.0,0.0,1.0,0.9978,0.9978,0.9978,0.9978,0.9978,6.5,6.87,6.76,562.0,-1.57,419.0,7.0,2025 Vuelta al Tachira Stage 6.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-18,2025,vuelta-al-tachira,stage_7,7.0,2.2,151.64,2.45,7.96,0.0,0.0,0.0,2.1,7.33,1.42,0.0,142.0,0.0,139.0,0.732,0.0,2552.0,1313.0,1512.0,188.0,1.0,0.0,1.0,0.0,1.0,0.9982,0.9982,0.9982,0.9982,0.9982,7.8,7.33,5.26,296.0,-0.06,193.0,7.0,2025 Vuelta al Tachira Stage 7.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-19,2025,vuelta-al-tachira,stage_8,8.0,2.2,118.61,105.0,12.6,0.0,0.0,0.0,98.7,20.3,0.0,0.0,0.301,0.0,1.8,0.0,0.0,1780.0,1789.0,1051.0,951.0,12.0,0.0,0.0,0.0,0.0,0.9887,0.0,0.0,0.0,0.0,-1.8,1.9,1.36,151.0,-0.02,751.0,7.0,2025 Vuelta al Tachira Stage 8.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-21,2025,tour-down-under,stage_1,1.0,2.UWT,101.84,86.7,14.3,0.0,0.48,0.0,52.3,0.367,40.6,7.47,0.904,0.0,0.734,0.806,0.0,1160.0,1255.0,338.0,3.0,0.0,1.0,1.0,0.0,0.0,0.8057,0.8057,0.4835,0.0,0.0,0.2,0.37,0.28,36.0,0.37,659.0,60.0,2025 Santos Tour Down Under Stage 1.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-22,2025,tour-du-sahel,stage_1,1.0,2.2,109.88,110.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,74.0,128.0,19.0,1.0,0.0,0.0,0.0,0.0,0.8544,0.0,0.0,0.0,0.0,0.0,-0.2,-0.18,38.0,0.07,69.0,7.0,2025 Tour du Sahel Stage 1.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-22,2025,tour-down-under,stage_2,2.0,2.UWT,115.22,101.0,14.1,0.0,0.0,0.0,109.0,3.64,0.422,1.58,0.0,0.0,0.0,0.0,0.0,1637.0,1367.0,379.0,45.0,2.0,3.0,1.0,0.0,0.0,0.9996,0.9996,0.8477,0.0,0.0,5.6,7.4,5.74,315.0,-0.03,673.0,60.0,2025 Santos Tour Down Under Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-23,2025,tour-down-under,stage_3,3.0,2.UWT,105.88,50.8,55.2,0.0,0.0,0.0,64.1,0.0,40.8,1.06,0.0,0.0,0.0,0.0,0.0,1964.0,1980.0,519.0,306.0,0.0,5.0,0.0,0.0,0.0,0.9997,0.9997,0.0,0.0,0.0,4.6,1.37,2.0,233.0,-0.13,886.0,60.0,2025 Santos Tour Down Under Stage 3.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-23,2025,tour-du-sahel,stage_2,2.0,2.2,74.92,63.8,0.999,0.0,6.16,0.0,6.28,0.432,64.2,0.0,4.28,0.0,4.28,0.0,0.0,483.0,332.0,451.0,115.0,0.0,0.0,1.0,0.0,0.0,0.7489,0.7489,0.7489,0.0,0.0,1.4,0.3,-0.08,59.0,0.63,426.0,7.0,2025 Tour du Sahel Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-24,2025,tour-of-sharjah,stage_1,1.0,2.2,133.26,20.7,3.62,0.0,0.0,0.0,6.74,4.95,16.5,0.0,99.7,0.0,110.0,6.22,0.0,1455.0,1188.0,496.0,1.0,2.0,1.0,1.0,0.0,0.0,0.9985,0.9985,0.5477,0.0,0.0,9.0,7.3,5.24,282.0,0.23,202.0,7.0,2025 Tour of Sharjah Stage 1.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-24,2025,tour-down-under,stage_4,4.0,2.UWT,157.82,154.0,3.15,0.0,0.48,0.0,110.0,1.03,37.3,7.83,0.903,0.0,0.747,0.819,0.0,1969.0,2022.0,363.0,4.0,3.0,1.0,2.0,0.0,0.0,0.9215,0.8628,0.5661,0.0,0.0,-0.2,-0.1,-1.0,47.0,0.53,732.0,60.0,2025 Santos Tour Down Under Stage 4.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-24,2025,tour-du-sahel,stage_3,3.0,2.2,101.88,60.8,26.2,0.0,14.8,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,404.0,417.0,174.0,0.0,1.0,0.0,0.0,0.0,0.2383,0.2383,0.0,0.0,0.0,0.0,0.07,0.1,49.0,-0.09,306.0,7.0,2025 Tour du Sahel Stage 3.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-24,2025,classica-camp-de-morvedre,result,,1.2,178.42,158.0,19.5,0.0,0.0,0.0,168.0,3.8,5.35,0.409,0.0,0.0,0.0,0.0,0.0,2086.0,2113.0,593.0,5.0,1.0,1.0,2.0,0.0,0.0,0.878,0.878,0.878,0.0,0.0,-0.9,-1.87,-1.24,24.0,-0.07,416.0,40.0,2025 Classica Camp de Morvedre.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-25,2025,tour-of-sharjah,stage_2,2.0,2.2,126.7,37.5,6.84,0.0,1.79,0.0,16.0,1.7,27.8,0.0,79.8,0.0,81.4,2.32,0.0,390.0,442.0,198.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.1,0.06,31.0,-0.05,117.0,7.0,2025 Tour of Sharjah Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-25,2025,tour-du-sahel,stage_4,4.0,2.2,79.91,80.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,116.0,172.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.12,37.0,0.08,86.0,7.0,2025 Tour du Sahel Stage 4.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-25,2025,tour-down-under,stage_5,5.0,2.UWT,145.88,131.0,14.7,0.0,0.0,0.0,131.0,6.55,5.33,2.76,0.353,0.0,0.353,0.0,0.0,1674.0,1393.0,408.0,6.0,1.0,1.0,2.0,0.0,0.0,0.9994,0.9994,0.8362,0.0,0.0,5.7,7.43,5.74,314.0,-0.15,506.0,60.0,2025 Santos Tour Down Under Stage 5.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-25,2025,ruta-de-la-ceramica-gran-premio-castellon,result,,1.1,171.23,150.0,18.1,0.0,0.0,0.0,113.0,3.82,41.7,8.89,3.33,0.0,3.35,0.634,0.0,2346.0,2170.0,839.0,28.0,3.0,1.0,0.0,0.0,1.0,0.906,0.906,0.3093,0.3093,0.3093,-0.1,-0.13,-0.62,33.0,0.76,790.0,125.0,2025 Gran Premio Castellon - Ruta de la Ceramica.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-26,2025,tour-down-under,stage_6,6.0,2.UWT,90.3,62.6,14.5,0.0,5.33,0.0,46.2,14.8,0.0,11.8,0.0,0.0,5.37,9.64,5.33,600.0,601.0,40.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.06,41.0,0.02,339.0,60.0,2025 Santos Tour Down Under Stage 6.gpx,0.0,0.0,0.0,0.0,0.0,0.0
