course,year,startlist_quality
renewi-tour,2020,468.0
renewi-tour,2021,646.0
renewi-tour,2023,584.0
renewi-tour,2024,732.0
renewi-tour,2025,572.0
rhodes-gp,2018,10.0
rhodes-gp,2019,20.0
rhodes-gp,2020,14.0
rhodes-gp,2021,34.0
rhodes-gp,2022,14.0
rhodes-gp,2023,17.0
rhodes-gp,2024,22.0
rhodes-gp,2025,21.0
rhone-alpes-isere-tour,2018,40.0
rhone-alpes-isere-tour,2019,26.0
rhone-alpes-isere-tour,2021,45.0
rhone-alpes-isere-tour,2022,35.0
rhone-alpes-isere-tour,2023,22.0
rhone-alpes-isere-tour,2024,12.0
rhone-alpes-isere-tour,2025,10.0
ride-london-classic,2018,438.0
ride-london-classic,2019,514.0
ringerike-gp,2018,17.0
ringerike-gp,2019,11.0
ringerike-gp,2022,6.0
ringerike-gp,2023,8.0
ringerike-gp,2024,9.0
ringerike-gp,2025,17.0
ronda-pilipinas,2019,8.0
ronde-de-l-isard,2018,1.0
ronde-de-l-oise,2018,32.0
ronde-de-l-oise,2019,6.0
ronde-de-l-oise,2022,28.0
ronde-de-l-oise,2023,18.0
ronde-de-l-oise,2024,11.0
ronde-van-de-achterhoek,2021,9.0
ronde-van-de-achterhoek,2022,22.0
ronde-van-de-achterhoek,2023,20.0
ronde-van-de-achterhoek,2024,9.0
ronde-van-de-achterhoek,2025,10.0
ronde-van-drenthe,2018,92.0
ronde-van-drenthe,2019,142.0
ronde-van-drenthe,2021,57.0
ronde-van-drenthe,2022,88.0
ronde-van-drenthe,2023,137.0
ronde-van-limburg,2018,74.0
ronde-van-limburg,2019,103.0
ronde-van-limburg,2021,110.0
ronde-van-limburg,2022,307.0
ronde-van-limburg,2023,98.0
ronde-van-limburg,2024,175.0
ronde-van-limburg,2025,156.0
ronde-van-midden-nederland,2018,27.0
ronde-van-noord-holland,2018,9.0
ronde-van-overijssel,2018,13.0
ronde-van-overijssel,2019,26.0
ronde-van-overijssel,2022,21.0
ronde-van-overijssel,2023,20.0
ronde-van-overijssel,2024,16.0
ronde-van-vlaanderen,2018,920.0
ronde-van-vlaanderen,2019,881.0
ronde-van-vlaanderen,2020,803.0
ronde-van-vlaanderen,2021,872.0
ronde-van-vlaanderen,2022,753.0
ronde-van-vlaanderen,2023,918.0
ronde-van-vlaanderen,2024,752.0
ronde-van-vlaanderen,2025,819.0
route-adelie-de-vitre,2018,130.0
route-adelie-de-vitre,2019,131.0
route-adelie-de-vitre,2021,156.0
route-adelie-de-vitre,2022,128.0
route-adelie-de-vitre,2023,132.0
route-adelie-de-vitre,2024,124.0
route-adelie-de-vitre,2025,108.0
rund-um-koln,2018,146.0
rund-um-koln,2019,98.0
rund-um-koln,2022,197.0
rund-um-koln,2023,149.0
rund-um-koln,2024,110.0
rund-um-koln,2025,154.0
ruota-d-oro-gp-festa-del-perdono,2018,0.0
ruta-de-la-ceramica-gran-premio-castellon,2024,167.0
ruta-de-la-ceramica-gran-premio-castellon,2025,246.0
ruta-del-sol,2018,401.0
ruta-del-sol,2019,454.0
ruta-del-sol,2020,394.0
ruta-del-sol,2021,223.0
ruta-del-sol,2022,421.0
ruta-del-sol,2023,449.0
ruta-del-sol,2024,260.0
ruta-del-sol,2025,298.0
san-sebastian,2018,772.0
san-sebastian,2019,790.0
san-sebastian,2021,645.0
san-sebastian,2022,724.0
san-sebastian,2023,785.0
san-sebastian,2024,709.0
san-sebastian,2025,718.0
scandinavian-race-uppsala,2018,8.0
scandinavian-race-uppsala,2019,5.0
scandinavian-race-uppsala,2022,3.0
schaal-schels,2018,63.0
schaal-schels,2019,102.0
schaal-schels,2022,93.0
scheldeprijs,2018,347.0
scheldeprijs,2019,295.0
scheldeprijs,2020,564.0
scheldeprijs,2021,489.0
scheldeprijs,2022,332.0
scheldeprijs,2023,360.0
scheldeprijs,2024,368.0
scheldeprijs,2025,281.0
sd-worx-bw-classic,2023,14.0
sd-worx-bw-classic,2024,9.0
settimana-ciclistica-italiana,2021,288.0
settimana-internazionale-coppi-e-bartali,2022,264.0
settimana-internazionale-coppi-e-bartali,2023,122.0
settimana-internazionale-coppi-e-bartali,2024,113.0
settimana-internazionale-coppi-e-bartali,2025,189.0
sibiu-cycling-tour,2018,49.0
sibiu-cycling-tour,2019,40.0
sibiu-cycling-tour,2020,120.0
sibiu-cycling-tour,2021,89.0
sibiu-cycling-tour,2022,76.0
sibiu-cycling-tour,2023,66.0
sibiu-cycling-tour,2024,76.0
sibiu-cycling-tour,2025,42.0
silesian-classic,2024,6.0
silesian-classic,2025,15.0
skive-lobet,2018,8.0
skive-lobet,2019,13.0
skive-lobet,2021,12.0
slag-om-norg,2018,27.0
slag-om-norg,2019,34.0
slag-om-norg,2025,11.0
slezanski-mnich1,2025,15.0
south-aegean-tour,2022,12.0
south-aegean-tour,2023,12.0
south-aegean-tour,2024,12.0
south-aegean-tour,2025,12.0
south-east-asian-games,2019,6.0
south-east-asian-games,2022,0.0
south-east-asian-games,2023,7.0
south-east-asian-games,2025,7.0
south-east-asian-games-itt,2019,4.0
south-east-asian-games-itt,2022,0.0
south-east-asian-games-itt,2025,5.0
speedy-tour-d-indonesia,2018,5.0
speedy-tour-d-indonesia,2019,34.0
sri-lanka-t-cup,2018,7.0
ster-van-zwolle,2020,10.0
ster-van-zwolle,2021,19.0
ster-van-zwolle,2023,17.0
ster-van-zwolle,2024,12.0
strade-bianche,2018,900.0
strade-bianche,2019,690.0
strade-bianche,2020,822.0
strade-bianche,2021,827.0
strade-bianche,2022,659.0
strade-bianche,2023,686.0
strade-bianche,2024,775.0
strade-bianche,2025,699.0
summer-asian-games,2018,29.0
summer-asian-games,2023,36.0
summer-asian-games-itt,2018,18.0
summer-asian-games-itt,2023,19.0
sun-hung-kai-properties-hong-kong-challenge,2023,22.0
syedra-ancient-city,2023,7.0
syedra-ancient-city,2024,18.0
syedra-ancient-city,2025,19.0
szlakiem-grodow-piastowskich,2018,1.0
szlakiem-grodow-piastowskich,2021,13.0
szlakiem-walk-majora-hubala,2018,45.0
szlakiem-walk-majora-hubala,2019,12.0
tacx-pro-classic,2018,115.0
tacx-pro-classic,2019,207.0
the-road-race-tokyo-tama,2025,26.0
the-tour-oqtosh-chorvoq-mountain,2023,6.0
the-tour-oqtosh-chorvoq-mountain-ii,2023,6.0
tirreno-adriatico,2018,1217.0
tirreno-adriatico,2019,1113.0
tirreno-adriatico,2020,758.0
tirreno-adriatico,2021,1108.0
tirreno-adriatico,2022,1059.0
tirreno-adriatico,2023,1044.0
tirreno-adriatico,2024,912.0
tirreno-adriatico,2025,919.0
tokyo-2020-test-event,2019,77.0
toscana-terra-di-ciclismo,2018,0.0
tour-alsace,2018,26.0
tour-alsace,2019,63.0
tour-alsace,2021,42.0
tour-alsace,2022,39.0
tour-alsace,2023,23.0
tour-alsace,2024,44.0
tour-alsace,2025,35.0
tour-auvergne-rhone-alpes,2018,749.0
tour-auvergne-rhone-alpes,2019,927.0
tour-auvergne-rhone-alpes,2020,1178.0
tour-auvergne-rhone-alpes,2021,790.0
tour-auvergne-rhone-alpes,2022,789.0
tour-auvergne-rhone-alpes,2023,781.0
tour-auvergne-rhone-alpes,2024,779.0
tour-auvergne-rhone-alpes,2025,837.0
tour-bitwa-warszawska-1920,2020,36.0
tour-bitwa-warszawska-1920,2024,8.0
tour-bitwa-warszawska-1920,2025,13.0
tour-cycliste-international-de-la-guadeloupe,2018,1.0
tour-cycliste-international-de-la-guadeloupe,2019,7.0
tour-cycliste-international-de-la-guadeloupe,2021,9.0
tour-cycliste-international-de-la-guadeloupe,2022,7.0
tour-cycliste-international-de-la-guadeloupe,2023,6.0
tour-cycliste-international-de-la-guadeloupe,2024,3.0
tour-cycliste-international-de-la-guadeloupe,2025,4.0
tour-cycliste-international-la-provence,2018,176.0
tour-cycliste-international-la-provence,2019,362.0
tour-cycliste-international-la-provence,2020,408.0
tour-cycliste-international-la-provence,2021,598.0
tour-cycliste-international-la-provence,2022,318.0
tour-cycliste-international-la-provence,2024,144.0
tour-cycliste-international-la-provence,2025,194.0
tour-d-algerie-cycliste,2018,7.0
tour-d-algerie-cycliste,2023,14.0
tour-d-algerie-cycliste,2024,11.0
tour-d-algerie-cycliste,2025,15.0
tour-d-eure-et-loir,2019,29.0
tour-d-eure-et-loir,2021,12.0
tour-d-eure-et-loir,2022,12.0
tour-d-eure-et-loir,2023,23.0
tour-d-eure-et-loir,2024,19.0
tour-de-batam,2024,4.0
tour-de-beauce,2018,28.0
tour-de-beauce,2019,19.0
tour-de-beauce,2023,2.0
tour-de-beauce,2024,5.0
tour-de-beauce,2025,5.0
tour-de-catamarca-internacional,2023,19.0
tour-de-cote-d-ivoire,2018,0.0
tour-de-delta,2018,3.0
tour-de-delta,2019,9.0
tour-de-france,2018,1689.0
tour-de-france,2019,1699.0
tour-de-france,2020,1559.0
tour-de-france,2021,1646.0
tour-de-france,2022,1551.0
tour-de-france,2023,1584.0
tour-de-france,2024,1723.0
tour-de-france,2025,1711.0
tour-de-gyeongnam,2025,22.0
tour-de-hokkaido,2019,29.0
tour-de-hokkaido,2022,2.0
tour-de-hokkaido,2023,14.0
tour-de-hongrie,2018,35.0
tour-de-hongrie,2019,72.0
tour-de-hongrie,2020,101.0
tour-de-hongrie,2021,129.0
tour-de-hongrie,2022,175.0
tour-de-hongrie,2023,225.0
tour-de-hongrie,2024,225.0
tour-de-hongrie,2025,123.0
tour-de-iskandar-johor,2019,19.0
tour-de-korea,2018,45.0
tour-de-korea,2019,38.0
tour-de-kumano,2018,25.0
tour-de-kumano,2019,32.0
tour-de-kumano,2022,5.0
tour-de-kumano,2023,22.0
tour-de-kumano,2024,29.0
tour-de-kumano,2025,22.0
tour-de-kurpie,2024,10.0
tour-de-kurpie,2025,11.0
tour-de-kyushu,2023,30.0
tour-de-kyushu,2024,53.0
tour-de-kyushu,2025,71.0
tour-de-l-ain,2018,109.0
tour-de-l-ain,2019,170.0
tour-de-l-ain,2020,461.0
tour-de-l-ain,2021,186.0
tour-de-l-ain,2022,198.0
tour-de-l-ain,2023,125.0
tour-de-l-ain,2024,82.0
tour-de-l-ain,2025,90.0
tour-de-la-mirabelle,2021,24.0
tour-de-la-mirabelle,2022,11.0
tour-de-la-mirabelle,2023,12.0
tour-de-la-mirabelle,2024,5.0
tour-de-la-mirabelle,2025,14.0
tour-de-langkawi,2018,65.0
tour-de-langkawi,2019,63.0
tour-de-langkawi,2020,64.0
tour-de-langkawi,2022,121.0
tour-de-langkawi,2023,80.0
tour-de-langkawi,2024,98.0
tour-de-langkawi,2025,99.0
tour-de-limpopo,2018,2.0
tour-de-limpopo,2019,5.0
tour-de-lombok,2018,8.0
tour-de-luxembourg,2018,124.0
tour-de-luxembourg,2019,140.0
tour-de-luxembourg,2020,269.0
tour-de-luxembourg,2021,407.0
tour-de-luxembourg,2022,177.0
tour-de-luxembourg,2023,532.0
tour-de-luxembourg,2024,412.0
tour-de-luxembourg,2025,295.0
tour-de-normadie,2018,29.0
tour-de-normadie,2019,35.0
tour-de-normadie,2022,21.0
tour-de-okinawa,2018,12.0
tour-de-okinawa,2019,8.0
tour-de-okinawa,2022,2.0
tour-de-okinawa,2023,9.0
tour-de-okinawa,2025,8.0
tour-de-pologne,2018,541.0
tour-de-pologne,2019,460.0
tour-de-pologne,2020,643.0
tour-de-pologne,2021,442.0
tour-de-pologne,2022,466.0
tour-de-pologne,2023,499.0
tour-de-pologne,2024,580.0
tour-de-pologne,2025,415.0
tour-de-ribas,2019,9.0
tour-de-romandie,2018,530.0
tour-de-romandie,2019,551.0
tour-de-romandie,2021,560.0
tour-de-romandie,2022,508.0
tour-de-romandie,2023,539.0
tour-de-romandie,2024,688.0
tour-de-romandie,2025,493.0
tour-de-santa-catarina,2025,3.0
tour-de-selangor,2019,7.0
tour-de-serbie,2018,21.0
tour-de-serbie,2019,2.0
tour-de-serbie,2020,21.0
tour-de-serbie,2021,15.0
tour-de-serbie,2022,2.0
tour-de-serbie,2024,2.0
tour-de-siak,2018,16.0
tour-de-siak,2019,10.0
tour-de-siak,2024,3.0
tour-de-suisse,2018,890.0
tour-de-suisse,2019,732.0
tour-de-suisse,2021,668.0
tour-de-suisse,2022,766.0
tour-de-suisse,2023,855.0
tour-de-suisse,2024,744.0
tour-de-suisse,2025,642.0
tour-de-taiwan,2018,46.0
tour-de-taiwan,2019,39.0
tour-de-taiwan,2020,51.0
tour-de-taiwan,2022,12.0
tour-de-taiwan,2023,28.0
tour-de-taiwan,2024,49.0
tour-de-taiwan,2025,47.0
tour-de-vendee,2018,101.0
tour-de-vendee,2019,126.0
tour-de-vendee,2021,106.0
tour-de-vendee,2022,162.0
tour-de-vendee,2023,102.0
tour-de-vendee,2025,97.0
tour-de-wallonie,2018,215.0
tour-de-wallonie,2019,219.0
tour-de-wallonie,2020,495.0
tour-de-wallonie,2021,336.0
tour-de-wallonie,2022,377.0
tour-de-wallonie,2023,251.0
tour-de-wallonie,2024,227.0
tour-de-wallonie,2025,203.0
tour-de-yorkshire,2018,192.0
tour-de-yorkshire,2019,154.0
tour-des-alpes-maritimes,2018,187.0
tour-des-alpes-maritimes,2019,243.0
tour-des-alpes-maritimes,2020,252.0
tour-des-alpes-maritimes,2021,522.0
tour-des-alpes-maritimes,2022,292.0
tour-des-alpes-maritimes,2023,284.0
tour-des-alpes-maritimes,2024,178.0
tour-des-alpes-maritimes,2025,261.0
tour-des-fjords,2018,226.0
tour-des-flandres-espoirs,2018,17.0
tour-des-pays-de-savoie,2018,41.0
tour-des-pays-de-savoie,2019,20.0
tour-des-pays-de-savoie,2020,27.0
tour-des-pays-de-savoie,2021,18.0
tour-do-rio,2024,7.0
tour-down-under,2018,525.0
tour-down-under,2019,528.0
tour-down-under,2020,522.0
tour-down-under,2023,482.0
tour-down-under,2024,374.0
tour-down-under,2025,358.0
tour-du-benin,2022,2.0
tour-du-benin,2023,10.0
tour-du-benin,2024,7.0
tour-du-benin,2025,5.0
tour-du-cameroun,2018,1.0
tour-du-cameroun,2019,3.0
tour-du-cameroun,2021,2.0
tour-du-cameroun,2022,4.0
tour-du-cameroun,2023,9.0
tour-du-cameroun,2024,1.0
tour-du-cameroun,2025,2.0
tour-du-doubs,2018,137.0
tour-du-doubs,2019,126.0
tour-du-doubs,2020,93.0
tour-du-doubs,2021,194.0
tour-du-doubs,2022,311.0
tour-du-doubs,2023,119.0
tour-du-doubs,2024,126.0
tour-du-doubs,2025,121.0
tour-du-faso,2018,1.0
tour-du-faso,2019,4.0
tour-du-faso,2021,4.0
tour-du-faso,2023,8.0
tour-du-finistere,2018,220.0
tour-du-finistere,2019,138.0
tour-du-finistere,2021,118.0
tour-du-finistere,2022,135.0
tour-du-finistere,2023,125.0
tour-du-finistere,2024,166.0
tour-du-finistere,2025,178.0
tour-du-gevaudan-languedoc-roussillon,2018,30.0
tour-du-jura-cycliste,2018,30.0
tour-du-jura-cycliste,2019,11.0
tour-du-jura-cycliste,2021,208.0
tour-du-jura-cycliste,2022,139.0
tour-du-jura-cycliste,2023,134.0
tour-du-jura-cycliste,2024,164.0
tour-du-jura-cycliste,2025,127.0
tour-du-limousin,2018,177.0
tour-du-limousin,2019,137.0
tour-du-limousin,2020,166.0
tour-du-limousin,2021,151.0
tour-du-limousin,2022,345.0
tour-du-limousin,2023,168.0
tour-du-limousin,2024,229.0
tour-du-limousin,2025,116.0
tour-du-loir-et-cher,2018,19.0
tour-du-loir-et-cher,2019,21.0
tour-du-loir-et-cher,2022,15.0
tour-du-loir-et-cher,2023,19.0
tour-du-loir-et-cher,2024,22.0
tour-du-loir-et-cher,2025,17.0
tour-du-mali,2024,0.0
tour-du-maroc,2018,35.0
tour-du-maroc,2019,7.0
tour-du-maroc,2024,10.0
tour-du-pays-de-montbeliard,2022,12.0
tour-du-pays-de-montbeliard,2023,18.0
tour-du-poitou-charentes-et-de-la-vienne,2018,160.0
tour-du-poitou-charentes-et-de-la-vienne,2019,114.0
tour-du-poitou-charentes-et-de-la-vienne,2020,175.0
tour-du-poitou-charentes-et-de-la-vienne,2021,164.0
tour-du-poitou-charentes-et-de-la-vienne,2022,182.0
tour-du-poitou-charentes-et-de-la-vienne,2023,154.0
tour-du-poitou-charentes-et-de-la-vienne,2024,100.0
tour-du-poitou-charentes-et-de-la-vienne,2025,81.0
tour-du-sahel,2023,3.0
tour-du-sahel,2025,4.0
tour-du-senegal,2018,4.0
tour-du-senegal,2019,3.0
tour-international-des-zibans,2018,3.0
tour-internationale-d-oranie,2018,9.0
tour-of-albania,2018,6.0
tour-of-albania,2019,4.0
tour-of-albania,2022,6.0
tour-of-albania,2023,6.0
tour-of-albania,2024,0.0
tour-of-albania,2025,3.0
tour-of-almaty,2018,44.0
tour-of-almaty,2019,72.0
tour-of-antalya,2018,50.0
tour-of-antalya,2019,62.0
tour-of-antalya,2020,83.0
tour-of-antalya,2022,63.0
tour-of-antalya,2024,85.0
tour-of-austria,2018,135.0
tour-of-austria,2019,104.0
tour-of-austria,2023,93.0
tour-of-austria,2024,130.0
tour-of-austria,2025,104.0
tour-of-belgium,2018,195.0
tour-of-belgium,2019,247.0
tour-of-belgium,2021,397.0
tour-of-belgium,2022,380.0
tour-of-belgium,2023,323.0
tour-of-belgium,2024,441.0
tour-of-belgium,2025,300.0
tour-of-bihor-bellotto,2018,19.0
tour-of-bihor-bellotto,2019,33.0
tour-of-binzhou,2023,15.0
tour-of-binzhou,2025,31.0
tour-of-black-sea,2018,3.0
tour-of-black-sea,2019,8.0
tour-of-bostonliq,2023,6.0
tour-of-bostonliq,2024,14.0
tour-of-bostonliq,2025,14.0
tour-of-bostonliq-ii,2023,6.0
tour-of-britain,2018,510.0
tour-of-britain,2019,354.0
tour-of-britain,2021,435.0
tour-of-britain,2022,154.0
tour-of-britain,2023,286.0
tour-of-britain,2024,211.0
tour-of-britain,2025,408.0
tour-of-bulgaria,2020,21.0
tour-of-bulgaria,2021,24.0
tour-of-bulgaria,2022,24.0
tour-of-bulgaria,2024,9.0
tour-of-bulgaria,2025,5.0
tour-of-california,2018,426.0
tour-of-california,2019,424.0
tour-of-cappadocia,2018,7.0
tour-of-central-anatolia,2019,7.0
tour-of-china,2018,57.0
tour-of-china,2019,39.0
tour-of-china-ii,2018,65.0
tour-of-china-ii,2019,44.0
tour-of-croatia,2018,131.0
tour-of-croatia,2019,113.0
tour-of-croatia,2021,146.0
tour-of-croatia,2022,208.0
tour-of-croatia,2023,139.0
tour-of-croatia,2024,222.0
tour-of-croatia,2025,196.0
tour-of-denmark,2018,145.0
tour-of-denmark,2019,108.0
tour-of-denmark,2021,186.0
tour-of-denmark,2022,294.0
tour-of-denmark,2023,228.0
tour-of-denmark,2024,176.0
tour-of-denmark,2025,223.0
tour-of-estonia,2018,20.0
tour-of-estonia,2019,21.0
tour-of-estonia,2021,25.0
tour-of-estonia,2022,41.0
tour-of-estonia,2023,17.0
tour-of-estonia,2024,17.0
tour-of-estonia,2025,31.0
tour-of-faith-sultan-mehmet,2018,11.0
tour-of-fuzhou,2018,21.0
tour-of-fuzhou,2019,47.0
tour-of-good-hope,2019,3.0
tour-of-guangxi,2018,415.0
tour-of-guangxi,2019,368.0
tour-of-guangxi,2023,271.0
tour-of-guangxi,2024,302.0
tour-of-guangxi,2025,326.0
tour-of-hainan,2018,87.0
tour-of-hainan,2023,48.0
tour-of-hainan,2024,113.0
tour-of-hainan,2025,74.0
tour-of-hellas,2022,63.0
tour-of-hellas,2023,58.0
tour-of-hellas,2025,80.0
tour-of-holland,2025,246.0
tour-of-huangshan,2023,21.0
tour-of-huangshan,2024,15.0
tour-of-huangshan,2025,36.0
tour-of-istanbul,2023,24.0
tour-of-istanbul,2024,58.0
tour-of-istanbul,2025,49.0
tour-of-japan,2021,0.0
tour-of-japan,2022,9.0
tour-of-japan,2023,20.0
tour-of-japan,2024,35.0
tour-of-japan,2025,29.0
tour-of-kandovan,2023,23.0
tour-of-kayseri,2019,12.0
tour-of-konya,2022,16.0
tour-of-konya,2023,13.0
tour-of-konya,2024,11.0
tour-of-kosovo,2019,0.0
tour-of-kosovo,2021,8.0
tour-of-kosovo,2023,2.0
tour-of-kosovo,2025,1.0
tour-of-lithuania,2024,5.0
tour-of-lithuania,2025,14.0
tour-of-magnificent-qinghai,2018,60.0
tour-of-magnificent-qinghai,2019,75.0
tour-of-magnificent-qinghai,2021,0.0
tour-of-magnificent-qinghai,2022,2.0
tour-of-magnificent-qinghai,2023,39.0
tour-of-magnificent-qinghai,2024,97.0
tour-of-magnificent-qinghai,2025,124.0
tour-of-malopolska,2018,19.0
tour-of-malopolska,2019,18.0
tour-of-malopolska,2020,27.0
tour-of-malopolska,2021,30.0
tour-of-malopolska,2022,21.0
tour-of-malopolska,2023,11.0
tour-of-malopolska,2024,19.0
tour-of-mediterrennean,2018,14.0
tour-of-mentougou,2025,14.0
tour-of-mersin,2018,20.0
tour-of-mersin,2019,10.0
tour-of-mersin,2024,25.0
tour-of-mersin,2025,25.0
tour-of-mesopotamia,2018,8.0
tour-of-mesopotamia,2019,12.0
tour-of-mevlana,2019,11.0
tour-of-mevlana,2020,16.0
tour-of-mevlana,2021,32.0
tour-of-norway,2018,200.0
tour-of-norway,2019,275.0
tour-of-norway,2021,196.0
tour-of-norway,2022,282.0
tour-of-norway,2023,182.0
tour-of-norway,2024,173.0
tour-of-norway,2025,151.0
tour-of-oman,2018,431.0
tour-of-oman,2019,415.0
tour-of-oman,2022,138.0
tour-of-oman,2023,262.0
tour-of-oman,2024,224.0
tour-of-oman,2025,281.0
tour-of-peninsula,2019,35.0
tour-of-poyang-lake,2023,13.0
tour-of-poyang-lake,2024,33.0
tour-of-poyang-lake,2025,24.0
tour-of-quanzhou-bay,2018,19.0
tour-of-quanzhou-bay,2019,29.0
tour-of-rhodes,2018,10.0
tour-of-rhodes,2019,17.0
tour-of-rhodes,2020,15.0
tour-of-rhodes,2021,35.0
tour-of-rhodes,2022,14.0
tour-of-rhodes,2023,18.0
tour-of-rhodes,2024,22.0
tour-of-rhodes,2025,24.0
tour-of-rwanda,2018,6.0
tour-of-rwanda,2019,36.0
tour-of-rwanda,2020,53.0
tour-of-rwanda,2021,39.0
tour-of-rwanda,2023,50.0
tour-of-rwanda,2024,35.0
tour-of-rwanda,2025,28.0
tour-of-salalah,2023,5.0
tour-of-salalah,2024,11.0
tour-of-salalah,2025,24.0
tour-of-samsun,2024,6.0
tour-of-samsun,2025,22.0
tour-of-shanghai,2025,34.0
tour-of-sharjah,2018,57.0
tour-of-sharjah,2022,12.0
tour-of-sharjah,2023,17.0
tour-of-sharjah,2024,49.0
tour-of-sharjah,2025,46.0
tour-of-singkarak,2018,19.0
tour-of-singkarak,2019,7.0
tour-of-slovenia,2018,374.0
tour-of-slovenia,2019,221.0
tour-of-slovenia,2021,194.0
tour-of-slovenia,2022,244.0
tour-of-slovenia,2023,155.0
tour-of-slovenia,2024,353.0
tour-of-slovenia,2025,143.0
tour-of-szeklerland,2018,2.0
tour-of-szeklerland,2019,5.0
tour-of-szeklerland,2020,20.0
tour-of-szeklerland,2021,12.0
tour-of-szeklerland,2022,8.0
tour-of-szeklerland,2023,6.0
tour-of-szeklerland,2024,12.0
tour-of-szeklerland,2025,3.0
tour-of-taihu-lake,2018,57.0
tour-of-taihu-lake,2019,63.0
tour-of-taihu-lake,2023,32.0
tour-of-taihu-lake,2024,55.0
tour-of-taihu-lake,2025,83.0
tour-of-taiyuan,2019,36.0
tour-of-thailand,2018,30.0
tour-of-thailand,2019,14.0
tour-of-thailand,2020,10.0
tour-of-thailand,2021,7.0
tour-of-thailand,2022,20.0
tour-of-thailand,2023,19.0
tour-of-thailand,2024,24.0
tour-of-thailand,2025,33.0
tour-of-the-alps,2018,338.0
tour-of-the-alps,2019,269.0
tour-of-the-alps,2021,346.0
tour-of-the-alps,2022,259.0
tour-of-the-alps,2023,253.0
tour-of-the-alps,2024,220.0
tour-of-the-alps,2025,207.0
tour-of-the-gila,2018,23.0
tour-of-the-gila,2019,23.0
tour-of-the-gila,2022,2.0
tour-of-the-gila,2023,16.0
tour-of-the-gila,2024,8.0
tour-of-the-gila,2025,4.0
tour-of-turkey,2018,286.0
tour-of-turkey,2019,155.0
tour-of-turkey,2021,158.0
tour-of-turkey,2022,211.0
tour-of-turkey,2023,160.0
tour-of-turkey,2024,160.0
tour-of-turkey,2025,134.0
tour-of-utah,2018,105.0
tour-of-utah,2019,85.0
tour-of-van,2023,9.0
tour-of-xingtai,2018,18.0
tour-of-xingtai,2019,34.0
tour-of-yigido,2023,11.0
tour-pharmacie-centrale-tunisie,2018,7.0
trans-himalaya-cycling-race,2023,3.0
trans-himalaya-cycling-race,2024,21.0
trans-himalaya-cycling-race,2025,42.0
tre-valli-varesine,2018,633.0
tre-valli-varesine,2019,833.0
tre-valli-varesine,2021,596.0
tre-valli-varesine,2022,913.0
tre-valli-varesine,2023,935.0
tre-valli-varesine,2024,799.0
tre-valli-varesine,2025,728.0
tro-bro-leon,2018,124.0
tro-bro-leon,2019,157.0
tro-bro-leon,2021,163.0
tro-bro-leon,2022,245.0
tro-bro-leon,2023,281.0
tro-bro-leon,2024,278.0
tro-bro-leon,2025,316.0
trofej-umag,2018,23.0
trofej-umag,2019,15.0
trofej-umag,2020,17.0
trofej-umag,2021,43.0
trofej-umag,2022,21.0
trofej-umag,2023,12.0
trofej-umag,2024,11.0
trofej-umag,2025,11.0
trofeo-alcide-degasperi,2018,2.0
trofeo-alcide-degasperi,2019,1.0
trofeo-alcide-degasperi,2021,6.0
trofeo-alcide-degasperi,2022,11.0
trofeo-alcide-degasperi,2023,6.0
trofeo-alcide-degasperi,2025,12.0
trofeo-baracchi,2025,192.0
trofeo-calvia,2021,125.0
trofeo-calvia,2022,300.0
trofeo-calvia,2023,300.0
trofeo-calvia,2024,292.0
trofeo-calvia,2025,291.0
trofeo-citta-di-brescia,2018,4.0
trofeo-citta-di-brescia,2019,2.0
trofeo-citta-di-brescia,2022,3.0
trofeo-citta-di-brescia,2023,12.0
trofeo-citta-di-brescia,2024,7.0
trofeo-citta-di-brescia,2025,13.0
trofeo-citta-di-castelfidardo,2023,4.0
trofeo-citta-di-castelfidardo,2024,7.0
trofeo-citta-di-castelfidardo,2025,7.0
trofeo-edil-c-u23,2018,0.0
trofeo-laigueglia,2018,157.0
trofeo-laigueglia,2019,105.0
trofeo-laigueglia,2020,92.0
trofeo-laigueglia,2021,376.0
trofeo-laigueglia,2022,311.0
trofeo-laigueglia,2023,301.0
trofeo-laigueglia,2024,311.0
trofeo-laigueglia,2025,267.0
trofeo-matteotti,2018,208.0
trofeo-matteotti,2019,269.0
trofeo-matteotti,2020,117.0
trofeo-matteotti,2021,150.0
trofeo-matteotti,2023,229.0
trofeo-matteotti,2024,181.0
trofeo-matteotti,2025,249.0
trofeo-palma,2018,215.0
trofeo-palma,2019,277.0
trofeo-palma,2020,247.0
trofeo-palma,2022,302.0
trofeo-palma,2023,268.0
trofeo-palma,2024,194.0
trofeo-palma,2025,228.0
trofeo-pollenca-port-d-andratx,2018,240.0
trofeo-pollenca-port-d-andratx,2019,396.0
trofeo-pollenca-port-d-andratx,2020,296.0
trofeo-pollenca-port-d-andratx,2021,132.0
trofeo-pollenca-port-d-andratx,2022,357.0
trofeo-pollenca-port-d-andratx,2023,322.0
trofeo-pollenca-port-d-andratx,2024,315.0
trofeo-pollenca-port-d-andratx,2025,288.0
trofeo-ses-salines-felanitx,2018,233.0
trofeo-ses-salines-felanitx,2019,379.0
trofeo-ses-salines-felanitx,2020,252.0
trofeo-ses-salines-felanitx,2023,293.0
trofeo-ses-salines-felanitx,2024,198.0
trofeo-ses-salines-felanitx,2025,265.0
trofeo-torino-biella-giro-della-provincia-di-biell,2024,2.0
